target_id	length	eff_length	est_counts	tpm
Tfru11683_t	1245	1046	672	47.1445
Tfru07972_t	528	329	33	7.36057
Tfru07973_t	1740	1541	130	6.19062
Tfru07974_t	360	161	0	0
Tfru23515_t	531	332	154	34.0389
Tfru23516_t	345	146	0	0
Tfru23517_t	1245	1046	182	12.7683
Tfru24276_t	382	183	0	0
Tfru05800_t	378	179	0	0
Tfru08671_t	696	497	7	1.03356
Tfru15500_t	645	446	1963	322.982
Tfru14407_t	522	323	112	25.4454
Tfru24269_t	363	164	0	0
Tfru08586_t	300	101	0	0
Tfru19252_t	1857	1658	454	20.0939
Tfru25333_t	345	146	76.728	38.5651
Tfru16764_t	399	200	39.272	14.4094
Tfru15894_t	540	341	0	0
Tfru06862_t	483	284	0	0
Tfru03904_t	609	410	35	6.26437
Tfru11676_t	324	125	0	0
Tfru04756_t	1035	836	189	16.5901
Tfru01936_t	672	473	122	18.9275
Tfru02114_t	372	173	0	0
Tfru30403_t	831	632	185	21.4807
Tfru30404_t	379	180	0	0
Tfru22374_t	513	314	0	0
Tfru23853_t	600	401	6	1.09799
Tfru23854_t	345	146	3	1.50786
Tfru23855_t	459	260	0	0
Tfru01912_t	387	188	0	0
Tfru27619_t	2058	1859	905	35.7242
Tfru04676_t	1065	866	0	0
Tfru14387_t	309	110	0	0
Tfru04560_t	768	569	62	7.996
Tfru30204_t	771	572	20	2.56583
Tfru30205_t	780	581	32	4.04173
Tfru03756_t	5325	5126	197	2.82021
Tfru08140_t	342	143	0	0
Tfru13021_t	318	119	0	0
Tfru29477_t	1689	1490	58	2.85651
Tfru29478_t	855	656	13	1.45423
Tfru15843_t	357	158	0	0
Tfru15844_t	1074	875	20	1.67732
Tfru23256_t	342	143	0	0
Tfru24467_t	360	161	0	0
Tfru01683_t	453	254	0	0
Tfru09952_t	384	185	0	0
Tfru09953_t	591	392	13	2.43361
Tfru02872_t	471	272	0	0
Tfru24765_t	393	194	2	0.756522
Tfru09668_t	849	650	2	0.225793
Tfru11107_t	333	134	0	0
Tfru22355_t	585	386	0	0
Tfru09647_t	318	119	0	0
Tfru28166_t	393	194	0	0
Tfru01377_t	303	104	606	427.595
Tfru26739_t	539	340	16	3.4533
Tfru25554_t	453	254	0	0
Tfru19448_t	462	263	0	0
Tfru19449_t	723	524	0	0
Tfru24050_t	459	260	25	7.05603
Tfru16497_t	669	470	0	0
Tfru08049_t	309	110	0	0
Tfru26891_t	426	227	0	0
Tfru09071_t	495	296	0	0
Tfru09072_t	529	330	0	0
Tfru01233_t	528	329	118	26.3196
Tfru01234_t	966	767	153	14.6383
Tfru00646_t	11634	11435	0	0
Tfru00647_t	440	241	0	0
Tfru23210_t	1734	1535	216	10.3262
Tfru23211_t	843	644	172	19.5991
Tfru23212_t	924	725	214	21.6605
Tfru23213_t	2382	2183	150	5.04233
Tfru23214_t	5097	4898	1410	21.1249
Tfru23215_t	3717	3518	1	0.0208592
Tfru23216_t	1458	1259	12	0.699438
Tfru23217_t	1598	1399	116	6.08462
Tfru24544_t	1149	950	146	11.2778
Tfru24545_t	648	449	0	0
Tfru24546_t	1185	986	1018	75.7642
Tfru24547_t	423	224	8	2.62081
Tfru24548_t	714	515	0	0
Tfru24549_t	1581	1382	207	10.9915
Tfru24550_t	1005	806	17	1.54777
Tfru24551_t	3531	3332	2128	46.8662
Tfru24552_t	990	791	16	1.48435
Tfru24553_t	954	755	3	0.291587
Tfru24554_t	582	383	729	139.676
Tfru24555_t	975	776	0	0
Tfru24556_t	1020	821	2612	233.466
Tfru24557_t	2241	2042	195	7.00765
Tfru24558_t	1137	938	0	0
Tfru24559_t	783	584	31	3.89531
Tfru24560_t	3129	2930	369	9.24171
Tfru24561_t	1266	1067	536	36.8633
Tfru24562_t	957	758	170	16.4579
Tfru24563_t	1524	1325	2	0.110766
Tfru24564_t	306	107	7	4.80073
Tfru24565_t	2016	1817	24	0.969281
Tfru24566_t	1302	1103	597	39.7184
Tfru24567_t	498	299	859	210.822
Tfru24568_t	1422	1223	847	50.8218
Tfru24569_t	969	770	268	25.541
Tfru24570_t	1272	1073	164	11.216
Tfru24571_t	1812	1613	0	0
Tfru24572_t	1197	998	0	0
Tfru24573_t	939	740	0	0
Tfru24574_t	507	308	0	0
Tfru24575_t	1119	920	0	0
Tfru24576_t	909	710	0	0
Tfru24577_t	933	734	6	0.599858
Tfru24578_t	561	362	0	0
Tfru30438_t	358	159	0	0
Tfru30439_t	1209	1010	0	0
Tfru30440_t	1206	1007	0	0
Tfru30441_t	2265	2066	0	0
Tfru30442_t	3099	2900	17	0.430174
Tfru30443_t	450	251	1677	490.29
Tfru30444_t	450	251	379.443	110.934
Tfru30445_t	987	788	132	12.2925
Tfru30446_t	1506	1307	906	50.8682
Tfru30447_t	2169	1970	11	0.409751
Tfru30448_t	1917	1718	0	0
Tfru30449_t	546	347	0	0
Tfru30450_t	600	401	2	0.365998
Tfru30451_t	384	185	2	0.793326
Tfru30452_t	2262	2063	53	1.88525
Tfru30453_t	495	296	99	24.5435
Tfru30454_t	921	722	77	7.82613
Tfru30455_t	1989	1790	627	25.7044
Tfru30456_t	450	251	41	11.9868
Tfru30457_t	579	380	46	8.88316
Tfru30458_t	1134	935	152	11.9296
Tfru30459_t	744	545	69	9.29065
Tfru30460_t	864	665	6	0.662099
Tfru30461_t	678	479	66	10.1112
Tfru30462_t	2775	2576	0	0
Tfru30463_t	2010	1811	0	0
Tfru30464_t	852	653	0	0
Tfru30465_t	624	425	0	0
Tfru30466_t	2640	2441	0	0
Tfru30467_t	2115	1916	0	0
Tfru30468_t	1671	1472	0	0
Tfru30469_t	2196	1997	0	0
Tfru30470_t	663	464	0	0
Tfru30471_t	2313	2114	0	0
Tfru30472_t	2511	2312	0	0
Tfru30473_t	372	173	0	0
Tfru30474_t	1399	1200	151	9.23398
Tfru11551_t	582	383	86	16.4776
Tfru11552_t	5085	4886	959	14.4032
Tfru11553_t	2862	2663	113	3.11387
Tfru11554_t	1554	1355	0	0
Tfru11555_t	639	440	1	0.166779
Tfru11556_t	489	290	0	0
Tfru11557_t	546	347	36	7.61319
Tfru11558_t	516	317	70	16.2044
Tfru11559_t	1374	1175	14	0.874347
Tfru11560_t	2256	2057	177	6.3144
Tfru11561_t	1944	1745	313	13.1626
Tfru11562_t	975	776	43	4.06631
Tfru28027_t	1236	1037	0	0
Tfru28028_t	477	278	0	0
Tfru28029_t	540	341	0	0
Tfru28030_t	600	401	0	0
Tfru28031_t	531	332	2	0.442064
Tfru28032_t	1374	1175	0	0
Tfru28033_t	1467	1268	46	2.66215
Tfru28034_t	1080	881	187	15.5761
Tfru28035_t	1455	1256	67	3.91452
Tfru28036_t	816	617	51	6.06567
Tfru28037_t	1425	1226	138	8.26004
Tfru28038_t	1101	902	2051	166.86
Tfru28039_t	1008	809	38	3.4469
Tfru28040_t	4872	4673	163	2.55968
Tfru28041_t	4800	4601	2	0.0318986
Tfru28042_t	1302	1103	3337.2	222.024
Tfru28043_t	1521	1322	170	9.4365
Tfru28044_t	2772	2573	0	0
Tfru28045_t	345	146	0	0
Tfru28046_t	1251	1052	41	2.85997
Tfru28047_t	309	110	0	0
Tfru28048_t	873	674	1	0.108876
Tfru28049_t	3363	3164	0	0
Tfru28050_t	834	635	652	75.3472
Tfru28051_t	1737	1538	51	2.43337
Tfru28052_t	888	689	114	12.1417
Tfru28053_t	1323	1124	194	12.6657
Tfru28054_t	1479	1280	369	21.1548
Tfru28055_t	1467	1268	717	41.4948
Tfru28056_t	2589	2390	65	1.99576
Tfru28057_t	2223	2024	494	17.9106
Tfru28058_t	1701	1502	9	0.43971
Tfru28059_t	417	218	19	6.39574
Tfru28060_t	1350	1151	259	16.5127
Tfru28061_t	720	521	2	0.281699
Tfru28062_t	1569	1370	811	43.4404
Tfru28063_t	2199	2000	7	0.256839
Tfru28064_t	2967	2768	403	10.684
Tfru28065_t	3399	3200	324	7.42999
Tfru28066_t	3054	2855	8605	221.176
Tfru28067_t	2148	1949	14321	539.206
Tfru28068_t	441	242	0	0
Tfru28069_t	300	101	0	0
Tfru28070_t	810	611	114	13.6917
Tfru28071_t	5277	5078	218	3.15034
Tfru28072_t	327	128	10	5.73302
Tfru28073_t	1059	860	306	26.1106
Tfru28074_t	828	629	105	12.2499
Tfru28075_t	1716	1517	154	7.44953
Tfru28076_t	876	677	26	2.81824
Tfru28077_t	1308	1109	366	24.2183
Tfru28078_t	810	611	0	0
Tfru28079_t	855	656	203	22.7084
Tfru28080_t	303	104	34	23.9905
Tfru28081_t	1038	839	175	15.3063
Tfru28082_t	750	551	288	38.3561
Tfru28083_t	369	170	64.8713	28.0025
Tfru28084_t	1443	1244	12	0.707871
Tfru28085_t	687	488	31	4.6616
Tfru28086_t	1335	1136	41	2.64849
Tfru28087_t	2352	2153	17	0.579426
Tfru28088_t	2754	2555	102	2.92956
Tfru28089_t	2532	2333	429	13.4939
Tfru28090_t	2076	1877	6	0.234574
Tfru28091_t	5373	5174	30	0.425489
Tfru28092_t	903	704	15	1.56355
Tfru28093_t	2025	1826	220	8.84128
Tfru28094_t	1011	812	3396	306.906
Tfru28095_t	1119	920	0	0
Tfru28096_t	408	209	21.8823	7.68318
Tfru28097_t	525	326	21.5824	4.8582
Tfru28098_t	1245	1046	542	38.0243
Tfru28099_t	1446	1247	3	0.176542
Tfru28100_t	5217	5018	620	9.06681
Tfru28101_t	1428	1229	288	17.1963
Tfru28102_t	1815	1616	269	12.2153
Tfru28103_t	1083	884	16	1.32819
Tfru28104_t	1473	1274	81	4.66562
Tfru28105_t	1617	1418	11	0.569259
Tfru28106_t	753	554	57	7.5502
Tfru28107_t	660	461	0	0
Tfru28108_t	1458	1259	716	41.7331
Tfru28109_t	5196	4997	618	9.07554
Tfru28110_t	1401	1202	245	14.9574
Tfru28111_t	1653	1454	42	2.11972
Tfru28112_t	543	344	57	12.1593
Tfru28113_t	3918	3719	52	1.02605
Tfru28114_t	2724	2525	231	6.71342
Tfru28115_t	2052	1853	30	1.18806
Tfru28116_t	4167	3968	1323	24.4671
Tfru28117_t	1512	1313	0	0
Tfru28118_t	1428	1229	0.5	0.0298546
Tfru28119_t	1428	1229	0.5	0.0298546
Tfru28120_t	1236	1037	2	0.141529
Tfru28121_t	1515	1316	57	3.17843
Tfru26078_t	1443	1244	0	0
Tfru26079_t	915	716	206	21.1129
Tfru26080_t	1071	872	0	0
Tfru26081_t	477	278	0	0
Tfru26082_t	1305	1106	0	0
Tfru26083_t	1983	1784	1591	65.4438
Tfru26084_t	324	125	6	3.52237
Tfru26085_t	2169	1970	205	7.63627
Tfru26086_t	1443	1244	23	1.35675
Tfru26087_t	1281	1082	1	0.0678213
Tfru26088_t	810	611	0	0
Tfru26089_t	702	503	0	0
Tfru26090_t	948	749	0	0
Tfru26091_t	1647	1448	0	0
Tfru26092_t	408	209	0	0
Tfru26093_t	345	146	0	0
Tfru26094_t	1569	1370	0	0
Tfru26095_t	780	581	32	4.04173
Tfru26096_t	948	749	15	1.46961
Tfru26097_t	723	524	17	2.38074
Tfru26098_t	1011	812	20	1.80745
Tfru26099_t	462	263	1	0.279022
Tfru26100_t	1725	1526	0	0
Tfru26101_t	1239	1040	1	0.0705603
Tfru26102_t	2277	2078	0	0
Tfru26103_t	627	428	0	0
Tfru26104_t	1653	1454	0	0
Tfru26105_t	1731	1532	0	0
Tfru26106_t	414	215	0	0
Tfru26107_t	492	293	0	0
Tfru26108_t	345	146	0	0
Tfru26109_t	381	182	0	0
Tfru26110_t	2007	1808	246	9.98459
Tfru26111_t	2289	2090	84	2.94935
Tfru26112_t	3108	2909	577	14.5554
Tfru26113_t	1071	872	0	0
Tfru26114_t	2673	2474	61	1.80935
Tfru26115_t	3009	2810	53	1.38409
Tfru26116_t	1641	1442	1988	101.168
Tfru26117_t	3240	3041	9	0.21718
Tfru26118_t	2436	2237	19065	625.409
Tfru26119_t	312	113	3	1.94821
Tfru26120_t	1134	935	19	1.4912
Tfru26121_t	2328	2129	642	22.1285
Tfru26122_t	540	341	33	7.10155
Tfru26123_t	309	110	2	1.33423
Tfru26124_t	330	131	0	0
Tfru26125_t	567	368	83	16.551
Tfru26126_t	480	281	158	41.2614
Tfru26127_t	1197	998	48	3.52943
Tfru26128_t	2106	1907	333	12.8141
Tfru26129_t	624	425	0	0
Tfru26130_t	516	317	0	0
Tfru26131_t	852	653	0	0
Tfru26132_t	2625	2426	379	11.4642
Tfru26133_t	1137	938	216	16.8984
Tfru26134_t	324	125	0	0
Tfru26135_t	840	641	4	0.457926
Tfru26136_t	330	131	0	0
Tfru26137_t	339	140	0	0
Tfru26138_t	513	314	1	0.233703
Tfru26139_t	711	512	4	0.573302
Tfru26140_t	1722	1523	269	12.9612
Tfru26141_t	912	713	100	10.2921
Tfru26142_t	822	623	99	11.6611
Tfru26143_t	2379	2180	130	4.37603
Tfru26144_t	2265	2066	35	1.24317
Tfru26145_t	1464	1265	490.246	28.4392
Tfru26146_t	987	788	5	0.465626
Tfru26147_t	1701	1502	2	0.0977133
Tfru26148_t	1095	896	54	4.42262
Tfru26149_t	663	464	2	0.316305
Tfru26150_t	1506	1307	103	5.78303
Tfru26151_t	435	236	0	0
Tfru26152_t	456	257	2	0.571071
Tfru26153_t	1854	1655	22	0.975479
Tfru26154_t	1524	1325	0	0
Tfru26155_t	327	128	1	0.573302
Tfru26156_t	1065	866	26	2.20317
Tfru26157_t	1071	872	0	0
Tfru26158_t	1125	926	1	0.0792469
Tfru26159_t	594	395	0	0
Tfru26160_t	1233	1034	1976	140.236
Tfru26161_t	2325	2126	4.02838	0.139047
Tfru26162_t	2874	2675	1876	51.4639
Tfru26163_t	384	185	9	3.56997
Tfru26164_t	1473	1274	128	7.37283
Tfru26165_t	489	290	1	0.253044
Tfru26166_t	1290	1091	68	4.5738
Tfru26167_t	498	299	1238	303.839
Tfru26168_t	1794	1595	180	8.28143
Tfru26169_t	2091	1892	0	0
Tfru26170_t	1185	986	37	2.75371
Tfru26171_t	1605	1406	330	17.2235
Tfru13379_t	1656	1457	0	0
Tfru13380_t	564	365	1	0.201048
Tfru13381_t	642	443	0	0
Tfru13382_t	1269	1070	173	11.8647
Tfru13383_t	966	767	366	35.017
Tfru13384_t	1200	1001	61	4.47187
Tfru13385_t	909	710	497	51.3679
Tfru13386_t	1662	1463	33	1.65525
Tfru13387_t	1443	1244	377	22.239
Tfru13388_t	543	344	1	0.213322
Tfru13389_t	1020	821	0	0
Tfru13390_t	1068	869	173	14.609
Tfru13391_t	3336	3137	53	1.23981
Tfru13392_t	1053	854	166	14.2641
Tfru13393_t	429	230	0	0
Tfru13394_t	942	743	0	0
Tfru13395_t	813	614	10	1.19516
Tfru13396_t	927	728	40	4.03201
Tfru13397_t	1269	1070	420	28.8044
Tfru13398_t	1050	851	16	1.3797
Tfru13399_t	705	506	37	5.36593
Tfru13400_t	480	281	0	0
Tfru13401_t	1107	908	0	0
Tfru13402_t	1140	941	0	0
Tfru13403_t	1428	1229	7	0.417965
Tfru13404_t	2418	2219	92	3.04245
Tfru13405_t	861	662	33	3.65805
Tfru13406_t	1125	926	19	1.50569
Tfru13407_t	588	389	155	29.2399
Tfru13408_t	3507	3308	154	3.41624
Tfru13409_t	579	380	168	32.4429
Tfru13410_t	441	242	0	0
Tfru13411_t	387	188	0	0
Tfru13412_t	3096	2897	110	2.78636
Tfru13413_t	1383	1184	116	7.18952
Tfru13414_t	2214	2015	335	12.2001
Tfru13415_t	762	563	34	4.43163
Tfru13416_t	705	506	641	92.961
Tfru13417_t	1059	860	331	28.2438
Tfru13418_t	1422	1223	559	33.5412
Tfru13419_t	1950	1751	156	6.5378
Tfru13420_t	1098	899	75	6.12202
Tfru13421_t	5796	5597	312	4.09065
Tfru13422_t	855	656	17	1.90168
Tfru13423_t	4299	4100	269	4.81462
Tfru13424_t	948	749	643	62.9974
Tfru13425_t	717	518	360	50.9995
Tfru13426_t	798	599	0	0
Tfru13427_t	3387	3188	1492	34.3435
Tfru13428_t	723	524	0	0
Tfru13429_t	1350	1151	2034	129.679
Tfru13430_t	2319	2120	315	10.9036
Tfru13431_t	960	761	304	29.3145
Tfru13432_t	1158	959	149	11.4015
Tfru13433_t	978	779	753	70.9334
Tfru13434_t	570	371	564	111.557
Tfru13435_t	792	593	6351	785.925
Tfru13436_t	1446	1247	73	4.29586
Tfru13437_t	1161	962	836	63.7712
Tfru13438_t	1398	1199	283	17.3205
Tfru13439_t	978	779	1	0.0942011
Tfru13440_t	1920	1721	3	0.127919
Tfru13441_t	2343	2144	1642	56.2007
Tfru13442_t	1542	1343	1132	61.8534
Tfru13443_t	1833	1634	631	28.3381
Tfru13444_t	1179	980	0	0
Tfru13445_t	1053	854	4156	357.117
Tfru13446_t	1695	1496	26	1.27537
Tfru13447_t	957	758	80	7.74487
Tfru13448_t	1200	1001	132	9.67683
Tfru13449_t	501	302	2	0.485978
Tfru13450_t	1074	875	10	0.838659
Tfru13451_t	687	488	1	0.150374
Tfru13452_t	1281	1082	133	9.02023
Tfru13453_t	1758	1559	339	15.9568
Tfru13454_t	2139	1940	49	1.85348
Tfru13455_t	1281	1082	1	0.0678213
Tfru13456_t	1044	845	10	0.868434
Tfru13457_t	843	644	7	0.797638
Tfru13458_t	483	284	0	0
Tfru13459_t	1515	1316	2	0.111524
Tfru13460_t	828	629	277	32.3164
Tfru13461_t	2955	2756	2	0.053253
Tfru13462_t	1002	803	0	0
Tfru13463_t	1617	1418	45	2.32879
Tfru13464_t	420	221	0	0
Tfru13465_t	417	218	0	0
Tfru13466_t	348	149	0	0
Tfru13467_t	342	143	0	0
Tfru13468_t	408	209	0	0
Tfru13469_t	393	194	0	0
Tfru13470_t	2820	2621	16	0.447967
Tfru13471_t	876	677	899	97.4461
Tfru13472_t	375	176	103	42.9455
Tfru13473_t	2952	2753	3397	90.5488
Tfru13474_t	654	455	9	1.45153
Tfru13475_t	2811	2612	38	1.06759
Tfru13476_t	1755	1556	628	29.6172
Tfru13477_t	432	233	511	160.938
Tfru13478_t	1695	1496	0	0
Tfru13479_t	1209	1010	963	69.9678
Tfru13480_t	1242	1043	0	0
Tfru13481_t	4002	3803	39	0.752544
Tfru13482_t	942	743	2	0.197531
Tfru13483_t	684	485	15	2.26957
Tfru13484_t	3870	3671	341	6.81653
Tfru13485_t	690	491	0	0
Tfru13486_t	543	344	0	0
Tfru16325_t	456	257	0	0
Tfru16326_t	771	572	0	0
Tfru16327_t	2631	2432	763	23.0226
Tfru16328_t	1914	1715	684	29.2675
Tfru16329_t	1497	1298	66	3.73132
Tfru16330_t	1071	872	0	0
Tfru16331_t	495	296	0	0
Tfru00732_t	765	566	0	0
Tfru00733_t	345	146	0	0
Tfru00734_t	711	512	0	0
Tfru00735_t	942	743	5272	520.691
Tfru00736_t	2994	2795	1340	35.1817
Tfru00737_t	1137	938	492	38.4907
Tfru00738_t	2586	2387	343	10.5447
Tfru00739_t	2820	2621	277	7.75544
Tfru00740_t	1488	1289	90	5.12369
Tfru00741_t	867	668	0	0
Tfru00742_t	1089	890	0	0
Tfru00743_t	2796	2597	0	0
Tfru00744_t	1161	962	0	0
Tfru00745_t	1818	1619	0	0
Tfru00746_t	1674	1475	0	0
Tfru00747_t	1743	1544	0	0
Tfru00748_t	948	749	1	0.0979742
Tfru00749_t	1221	1022	3308	237.524
Tfru00750_t	1500	1301	2	0.11281
Tfru00751_t	591	392	0	0
Tfru00752_t	621	422	0	0
Tfru00753_t	1311	1112	78	5.14734
Tfru00754_t	1500	1301	3	0.169214
Tfru00755_t	525	326	36	8.10361
Tfru00756_t	2778	2579	8	0.227631
Tfru00757_t	1194	995	401	29.5743
Tfru00758_t	1158	959	89	6.81028
Tfru00759_t	1731	1532	215	10.2985
Tfru00760_t	921	722	208	21.1407
Tfru00761_t	2841	2642	245	6.80498
Tfru00762_t	1824	1625	3210	144.959
Tfru00763_t	3069	2870	0	0
Tfru00764_t	468	269	0	0
Tfru00765_t	2184	1985	1080	39.9261
Tfru00766_t	792	593	43	5.32117
Tfru00767_t	1890	1691	277	12.0207
Tfru00768_t	3111	2912	44	1.1088
Tfru00769_t	3243	3044	13	0.313395
Tfru00770_t	387	188	0	0
Tfru00771_t	2121	1922	1	0.0381804
Tfru00772_t	1566	1367	6	0.322089
Tfru00773_t	2139	1940	412.38	15.5988
Tfru00774_t	1368	1169	10	0.627739
Tfru00775_t	1593	1394	1	0.0526418
Tfru00776_t	528	329	1	0.223048
Tfru00777_t	1410	1211	245	14.8462
Tfru00778_t	726	527	352	49.0146
Tfru00779_t	924	725	0	0
Tfru00780_t	1437	1238	307	18.1975
Tfru00781_t	1581	1382	231	12.2658
Tfru00782_t	1872	1673	141	6.18467
Tfru00783_t	1347	1148	4450	284.453
Tfru00784_t	1500	1301	0	0
Tfru00785_t	1536	1337	3922.31	215.28
Tfru00786_t	1350	1151	3014.72	192.205
Tfru00787_t	837	638	253	29.1
Tfru00788_t	1029	830	31	2.7408
Tfru00789_t	942	743	73	7.20987
Tfru00790_t	942	743	122	12.0494
Tfru00791_t	4791	4592	685	10.9467
Tfru00792_t	1647	1448	726.62	36.8241
Tfru00793_t	1575	1376	6	0.319983
Tfru00794_t	1758	1559	32	1.50625
Tfru00795_t	603	404	0	0
Tfru00796_t	303	104	4	2.82241
Tfru00797_t	3015	2816	0	0
Tfru00798_t	1467	1268	93	5.38217
Tfru00799_t	2094	1895	269	10.4169
Tfru00800_t	2064	1865	0	0
Tfru00801_t	2136	1937	12	0.454616
Tfru00802_t	873	674	63.7895	6.94517
Tfru00803_t	918	719	29.7396	3.03529
Tfru00804_t	4422	4223	552	9.59205
Tfru00805_t	3087	2888	4496	114.241
Tfru00806_t	4896	4697	152.884	2.38855
Tfru00807_t	2361	2162	61	2.07046
Tfru00808_t	2475	2276	0	0
Tfru00809_t	1155	956	18	1.38168
Tfru00810_t	1407	1208	224	13.6074
Tfru00811_t	582	383	840	160.944
Tfru00812_t	1242	1043	1124	79.0816
Tfru00813_t	1716	1517	164	7.93326
Tfru00814_t	1596	1397	1	0.0525287
Tfru00815_t	903	704	0	0
Tfru00816_t	1536	1337	182	9.98926
Tfru00817_t	1089	890	70	5.77167
Tfru00818_t	1314	1115	191	12.5705
Tfru00819_t	2142	1943	192	7.2514
Tfru00820_t	3309	3110	158	3.72812
Tfru00821_t	798	599	331	40.5504
Tfru00822_t	1836	1637	473	21.2034
Tfru00823_t	2793	2594	421	11.9098
Tfru00824_t	495	296	122	30.2456
Tfru00825_t	1521	1322	200	11.1018
Tfru00826_t	1419	1220	342	20.5712
Tfru00827_t	1065	866	40	3.3895
Tfru00828_t	1011	812	21	1.89783
Tfru00829_t	774	575	292	37.2656
Tfru00830_t	1455	1256	33	1.92805
Tfru00831_t	5460	5261	849	11.8422
Tfru00832_t	1971	1772	313	12.9621
Tfru00833_t	756	557	114	15.0191
Tfru00834_t	2019	1820	24	0.967683
Tfru00835_t	522	323	58	13.1771
Tfru00836_t	1827	1628	389.68	17.565
Tfru15526_t	933	734	7	0.699835
Tfru15527_t	306	107	0	0
Tfru15528_t	387	188	0	0
Tfru15529_t	2445	2246	5	0.163363
Tfru15530_t	1251	1052	168	11.7189
Tfru15531_t	1164	965	922	70.1128
Tfru15532_t	1194	995	0	0
Tfru15533_t	636	437	0	0
Tfru15534_t	2736	2537	2444	70.6926
Tfru15535_t	714	515	292	41.6073
Tfru15536_t	1134	935	19	1.4912
Tfru15537_t	687	488	110	16.5412
Tfru15538_t	1071	872	269	22.6375
Tfru15539_t	567	368	6	1.19646
Tfru15540_t	3063	2864	838	21.4716
Tfru15541_t	1392	1193	1272	78.242
Tfru15542_t	675	476	131	20.1956
Tfru15543_t	543	344	0	0
Tfru15544_t	1458	1259	210	12.2402
Tfru15545_t	1278	1079	1	0.0680099
Tfru15546_t	2304	2105	4	0.139444
Tfru15547_t	1944	1745	1	0.0420531
Tfru15548_t	1110	911	0	0
Tfru15549_t	1713	1514	458	22.199
Tfru15550_t	1350	1151	170	10.8384
Tfru15551_t	936	737	23	2.2901
Tfru15552_t	822	623	0	0
Tfru15553_t	348	149	0	0
Tfru15554_t	342	143	0	0
Tfru15555_t	345	146	0	0
Tfru15556_t	348	149	0	0
Tfru15557_t	1395	1196	38	2.33156
Tfru15558_t	1425	1226	1	0.0598554
Tfru15559_t	2295	2096	601	21.0415
Tfru15560_t	2442	2243	637	20.8403
Tfru15561_t	1686	1487	107	5.28039
Tfru15562_t	489	290	0	0
Tfru15563_t	546	347	0	0
Tfru15564_t	1278	1079	218	14.8262
Tfru15565_t	2841	2642	657	18.2485
Tfru15566_t	984	785	207	19.3506
Tfru15567_t	738	539	1615	219.876
Tfru15568_t	1371	1172	62	3.88202
Tfru15569_t	357	158	0	0
Tfru15570_t	1380	1181	1482	92.0856
Tfru15571_t	1659	1460	0	0
Tfru15572_t	426	227	0	0
Tfru15573_t	858	659	390	43.4283
Tfru15574_t	810	611	115	13.8118
Tfru15575_t	4308	4109	280	5.00052
Tfru15576_t	1299	1100	60	4.00269
Tfru15577_t	339	140	20	10.4832
Tfru15578_t	2052	1853	51	2.01971
Tfru15579_t	2877	2678	882	24.1686
Tfru15580_t	1179	980	633	47.3992
Tfru15581_t	342	143	0	0
Tfru15582_t	690	491	5	0.747278
Tfru15583_t	3273	3074	568	13.5593
Tfru15584_t	561	362	20	4.05429
Tfru15585_t	1029	830	12	1.06095
Tfru15586_t	2115	1916	0	0
Tfru15587_t	411	212	0	0
Tfru15588_t	765	566	0	0
Tfru06948_t	2331	2132	166	5.71366
Tfru06949_t	909	710	1799	185.937
Tfru06950_t	939	740	171	16.9573
Tfru06951_t	309	110	0	0
Tfru06952_t	681	482	10	1.52246
Tfru06953_t	1935	1736	1	0.0422711
Tfru06954_t	1839	1640	0	0
Tfru06955_t	2307	2108	4	0.139246
Tfru06956_t	972	773	1	0.0949323
Tfru06957_t	1008	809	92	8.34512
Tfru06958_t	1401	1202	1	0.0610505
Tfru06959_t	387	188	1	0.390333
Tfru06960_t	1692	1493	170	8.35569
Tfru06961_t	639	440	0	0
Tfru06962_t	3816	3617	272	5.51841
Tfru06963_t	2481	2282	329	10.5797
Tfru06964_t	1581	1382	288	15.2925
Tfru06965_t	1629	1430	5	0.256583
Tfru06966_t	1353	1154	28	1.78052
Tfru06967_t	1353	1154	30	1.90769
Tfru06968_t	1527	1328	0	0
Tfru06969_t	2142	1943	94	3.55016
Tfru06970_t	1242	1043	1595	112.22
Tfru06971_t	426	227	55	17.7799
Tfru06972_t	1392	1193	100	6.1511
Tfru06973_t	585	386	35	6.65387
Tfru06974_t	504	305	2437	586.339
Tfru06975_t	843	644	1	0.113948
Tfru06976_t	1179	980	1	0.0748803
Tfru06977_t	1320	1121	63	4.12409
Tfru06978_t	1299	1100	109	7.27155
Tfru06979_t	318	119	13	8.01659
Tfru06980_t	387	188	262	102.267
Tfru06981_t	1500	1301	319	17.9931
Tfru06982_t	2058	1859	791	31.2241
Tfru06983_t	1449	1250	1224	71.8563
Tfru06984_t	1410	1211	9	0.545371
Tfru06985_t	300	101	0	0
Tfru06986_t	1008	809	27	2.44911
Tfru06987_t	534	335	12	2.62863
Tfru06988_t	2553	2354	1359	42.3649
Tfru06989_t	1203	1004	70	5.11632
Tfru06990_t	786	587	111	13.8764
Tfru06991_t	3219	3020	12504.4	303.843
Tfru06992_t	2811	2612	221	6.20887
Tfru06993_t	1035	836	46	4.0378
Tfru06994_t	420	221	1	0.332048
Tfru06995_t	894	695	6313	666.568
Tfru06996_t	630	431	479	81.5552
Tfru06997_t	918	719	79	8.06291
Tfru06998_t	387	188	0	0
Tfru06999_t	663	464	0	0
Tfru07000_t	648	449	352	57.5294
Tfru07001_t	1113	914	389	31.2318
Tfru07002_t	855	656	864	96.6503
