target_id	length	eff_length	est_counts	tpm
Tfru09620_t	489	290	577	129.822
Tfru09621_t	339	140	13	6.0588
Tfru09622_t	882	683	54	5.15875
Tfru09623_t	1215	1016	89	5.71568
Tfru09624_t	1731	1532	48	2.04434
Tfru09625_t	975	776	0	0
Tfru09626_t	1095	896	0	0
Tfru09627_t	5556	5357	277	3.37388
Tfru09628_t	522	323	69	13.9386
Tfru09629_t	1962	1763	36	1.33236
Tfru09630_t	2067	1868	47	1.64169
Tfru09631_t	531	332	73	14.3468
Tfru09632_t	2331	2132	56	1.71385
Tfru09633_t	1011	812	1096	88.0696
Tfru09634_t	393	194	291	97.873
Tfru09635_t	1941	1742	129	4.83185
Tfru09636_t	396	197	0	0
Tfru09637_t	783	584	7	0.78209
Tfru09638_t	618	419	33	5.13891
Tfru09639_t	5199	5000	760	9.91779
Tfru09640_t	1065	866	168	12.6579
Tfru09641_t	1128	929	80	5.61883
Tfru09642_t	1407	1208	60	3.24083
Tfru09643_t	387	188	0	0
Tfru09644_t	1725	1526	313	13.3832
Tfru09645_t	402	203	99	31.8208
Tfru12345_t	375	176	0	0
Tfru12346_t	2031	1832	18	0.641089
Tfru12347_t	1302	1103	1	0.0591556
Tfru12348_t	2007	1808	858	30.9642
Tfru12349_t	4986	4787	826	11.2587
Tfru12350_t	585	386	105	17.749
Tfru12351_t	807	608	194	20.8195
Tfru12352_t	834	635	91	9.35059
Tfru12353_t	936	737	27	2.39038
Tfru12354_t	555	356	0	0
Tfru12355_t	1350	1151	2	0.113377
Tfru12356_t	804	605	141476	15258
Tfru11597_t	618	419	1	0.155725
Tfru11598_t	1164	965	145	9.8042
Tfru11599_t	1620	1421	346	15.8874
Tfru11600_t	1971	1772	9	0.331398
Tfru11601_t	348	149	0	0
Tfru11602_t	348	149	38	16.6406
Tfru11603_t	573	374	0	0
Tfru11604_t	648	449	71	10.3177
Tfru11605_t	1452	1253	1	0.0520739
Tfru11606_t	3570	3371	135.656	2.62574
Tfru11607_t	879	680	121	11.6104
Tfru11608_t	1143	944	1666	115.153
Tfru11609_t	1398	1199	172.344	9.37881
Tfru11610_t	1308	1109	62	3.6478
Tfru11611_t	735	536	48	5.84316
Tfru11612_t	1536	1337	117	5.70987
Tfru11613_t	1614	1415	69	3.18174
Tfru11614_t	1266	1067	264	16.144
Tfru11615_t	1113	914	0	0
Tfru11616_t	3162	2963	0	0
Tfru11617_t	1092	893	21	1.5344
Tfru11618_t	1140	941	49	3.39764
Tfru11619_t	4998	4799	755	10.2652
Tfru16158_t	1260	1061	2	0.122995
Tfru16159_t	1830	1631	0	0
Tfru16160_t	465	266	20	4.90591
Tfru16161_t	399	200	10	3.26243
Tfru16162_t	1941	1742	688	25.7698
Tfru16163_t	2712	2513	1001	25.9904
Tfru16164_t	900	701	13	1.21003
Tfru16165_t	873	674	1451	140.469
Tfru16166_t	1827	1628	80	3.20632
Tfru16167_t	4278	4079	442	7.07034
Tfru16168_t	2091	1892	257	8.86305
Tfru16169_t	360	161	9	3.64744
Tfru16170_t	2349	2150	237	7.19252
Tfru16171_t	465	266	4	0.981183
Tfru16172_t	1506	1307	255	12.7302
Tfru16173_t	729	530	41	5.04754
Tfru16174_t	930	731	64	5.7126
Tfru16175_t	1191	992	504	33.1505
Tfru16176_t	2523	2324	498	13.9819
Tfru16177_t	2217	2018	0	0
Tfru16178_t	2670	2471	66	1.74278
Tfru16179_t	567	368	96	17.0214
Tfru16180_t	462	263	73	18.1108
Tfru16181_t	576	377	80	13.8459
Tfru16182_t	1485	1286	61	3.095
Tfru16183_t	1023	824	1	0.0791852
Tfru16184_t	1338	1139	429	24.5756
Tfru16185_t	2703	2504	1013	26.3965
Tfru16186_t	942	743	43	3.77617
Tfru16187_t	2715	2516	132	3.42322
Tfru16188_t	1428	1229	308	16.352
Tfru16189_t	2541	2342	36	1.00297
Tfru16190_t	558	359	3	0.545253
Tfru16191_t	1599	1400	475	22.1379
Tfru16192_t	2613	2414	103	2.78401
Tfru16193_t	948	749	1	0.0871143
Tfru16194_t	3474	3275	18	0.358618
Tfru16195_t	1638	1439	16	0.725489
Tfru16196_t	1269	1070	265.977	16.2193
Tfru16197_t	1095	896	1627	118.482
Tfru16198_t	1332	1133	142	8.17768
Tfru16199_t	2112	1913	201	6.85571
Tfru16200_t	771	572	64	7.30055
Tfru16201_t	2325	2126	621	19.059
Tfru16202_t	546	347	122	22.9404
Tfru16203_t	1014	815	267	21.3759
Tfru16204_t	1524	1325	135	6.64797
Tfru16205_t	333	134	0	0
Tfru16206_t	1671	1472	17	0.753551
Tfru16207_t	3486	3287	419	8.31736
Tfru16208_t	1845	1646	444	17.6005
Tfru16209_t	807	608	0	0
Tfru16210_t	609	410	3	0.477429
Tfru16211_t	831	632	42	4.33614
Tfru16212_t	1641	1442	336	15.2036
Tfru16213_t	1863	1664	8	0.313695
Tfru16214_t	1521	1322	4	0.197424
Tfru16215_t	2376	2177	39	1.1689
Tfru16216_t	822	623	83	8.69284
Tfru16217_t	2889	2690	54	1.30982
Tfru16218_t	825	626	31	3.23116
Tfru16219_t	1581	1382	416	19.6407
Tfru16220_t	477	278	1	0.234707
Tfru16221_t	6213	6014	502	5.44643
Tfru16222_t	633	434	1119	168.233
Tfru16223_t	897	698	19	1.77611
Tfru16224_t	510	311	0	0
Tfru16225_t	726	527	2501	309.652
Tfru16226_t	537	338	1	0.193043
Tfru16227_t	3063	2864	755	17.2007
Tfru16228_t	2724	2525	151	3.902
Tfru16229_t	1470	1271	74	3.7989
Tfru16230_t	1677	1478	344	15.1864
Tfru16231_t	1674	1475	0	0
Tfru16232_t	1638	1439	116	5.25979
Tfru16233_t	1074	875	162	12.0803
Tfru16234_t	969	770	30	2.54215
Tfru16235_t	657	458	1645	234.354
Tfru16236_t	2703	2504	316	8.23425
Tfru16237_t	501	302	8	1.72844
Tfru16238_t	360	161	0	0
Tfru16239_t	879	680	40	3.83816
Tfru16526_t	336	137	24	11.4304
Tfru16527_t	609	410	91	14.482
Tfru16528_t	2013	1814	29	1.04311
Tfru16529_t	2298	2099	42	1.30559
Tfru16530_t	951	752	46	3.99127
Tfru16531_t	426	227	0	0
Tfru16532_t	882	683	6	0.573194
Tfru16533_t	594	395	159.668	26.375
Tfru16534_t	930	731	122	10.8896
Tfru16535_t	771	572	41	4.67691
Tfru16536_t	564	365	249	44.5121
Tfru16537_t	1902	1703	1437	55.0571
Tfru16538_t	1257	1058	719	44.3419
Tfru16539_t	1449	1250	1944	101.475
Tfru16540_t	2949	2750	785	18.6255
Tfru16541_t	933	734	82	7.28936
Tfru16542_t	489	290	370	83.2483
Tfru16543_t	1776	1577	740	30.6176
Tfru16544_t	3690	3491	318	5.94359
Tfru16545_t	684	485	36	4.8432
Tfru16546_t	873	674	108	10.4553
Tfru16547_t	1215	1016	87	5.58724
Tfru16548_t	564	365	0	0
Tfru16549_t	345	146	469	209.6
Tfru16550_t	387	188	0	0
Tfru16551_t	1347	1148	740	42.0592
Tfru16552_t	1689	1490	1	0.043791
Tfru16553_t	645	446	1165	170.436
Tfru16554_t	654	455	254	36.4245
Tfru16555_t	1137	938	382	26.5725
Tfru16556_t	948	749	203	17.6842
Tfru16557_t	2106	1907	4	0.136861
Tfru16558_t	480	281	0	0
Tfru16559_t	1551	1352	76	3.66782
Tfru16560_t	4101	3902	270	4.5149
Tfru16561_t	2958	2759	248	5.86505
Tfru16562_t	2043	1844	476	16.8429
Tfru16563_t	384	185	0	0
Tfru16564_t	384	185	0	0
Tfru16565_t	1956	1757	13	0.482773
Tfru16566_t	1371	1172	515	28.6715
Tfru16567_t	1350	1151	151	8.55999
Tfru16568_t	1920	1721	272	10.3124
Tfru16569_t	342	143	0	0
Tfru16570_t	1668	1469	12	0.533005
Tfru16571_t	324	125	5	2.60995
Tfru16572_t	618	419	2	0.311449
Tfru16573_t	318	119	0	0
Tfru16574_t	1962	1763	54	1.99854
Tfru16575_t	486	287	136	30.9192
Tfru16576_t	309	110	0	0
Tfru16577_t	534	335	0	0
Tfru16578_t	2904	2705	514	12.3984
Tfru16579_t	783	584	112	12.5134
Tfru16580_t	1041	842	115	8.91163
Tfru16581_t	984	785	118	9.80808
Tfru16582_t	1062	863	0	0
Tfru16583_t	1815	1616	154	6.218
Tfru16584_t	1608	1409	0	0
Tfru16585_t	1899	1700	131	5.02798
Tfru16586_t	1476	1277	0	0
Tfru16587_t	408	209	21	6.55608
Tfru16588_t	1263	1064	321	19.685
Tfru16589_t	1686	1487	309	13.5587
Tfru16590_t	2880	2681	137	3.33423
Tfru16591_t	1299	1100	13	0.77112
Tfru16592_t	426	227	9.13932	2.627
Tfru16593_t	1143	944	141.535	9.78279
Tfru16594_t	2889	2690	266	6.4521
Tfru16595_t	2565	2366	225	6.20496
Tfru16596_t	408	209	15	4.68292
Tfru16597_t	867	668	522	50.9877
Tfru16598_t	1245	1046	167	10.4173
Tfru16599_t	1278	1079	166	10.0383
Tfru16600_t	1839	1640	95	3.77965
Tfru16601_t	1488	1289	506	25.6135
Tfru16602_t	1161	962	76	5.15478
Tfru16603_t	447	248	0	0
Tfru16604_t	1794	1595	417	17.0587
Tfru16605_t	1107	908	42	3.01811
Tfru16606_t	1908	1709	85	3.24525
Tfru16607_t	1416	1217	0	0
Tfru16608_t	507	308	0	0
Tfru16609_t	1599	1400	127	5.91898
Tfru16610_t	858	659	0	0
Tfru16611_t	846	647	18	1.81526
Tfru16612_t	1203	1004	247	16.0522
Tfru16613_t	2571	2372	161	4.42876
Tfru16614_t	2343	2144	55	1.67382
Tfru16615_t	1551	1352	282	13.6096
Tfru16616_t	645	446	11	1.60927
Tfru16617_t	453	254	20	5.13769
Tfru16618_t	1200	1001	760	49.5394
Tfru16619_t	519	320	0	0
Tfru16620_t	555	356	31	5.68176
Tfru16621_t	1815	1616	224	9.04437
Tfru16622_t	1260	1061	71.2971	4.38458
Tfru16623_t	1314	1115	108.583	6.35414
Tfru16624_t	1134	935	104	7.2576
Tfru16625_t	1017	818	1	0.0797661
Tfru16626_t	753	554	39	4.59332
Tfru16627_t	1347	1148	10	0.568368
Tfru16628_t	1191	992	228	14.9967
Tfru16629_t	732	533	104	12.7314
Tfru16630_t	408	209	517	161.405
Tfru16631_t	762	563	40	4.63578
Tfru16632_t	1302	1103	53	3.13525
Tfru16633_t	1347	1148	2	0.113674
Tfru16634_t	681	482	59	7.98687
Tfru16635_t	300	101	6	3.87616
Tfru16636_t	897	698	13	1.21523
Tfru16637_t	1248	1049	7	0.435406
Tfru16638_t	366	167	0	0
Tfru16639_t	1479	1280	126	6.42291
Tfru16640_t	417	218	33	9.87709
Tfru16641_t	999	800	5	0.407804
Tfru16642_t	6087	5888	37	0.41002
Tfru16643_t	1839	1640	53	2.10864
Tfru16644_t	570	371	41	7.21077
Tfru16645_t	2682	2483	466	12.2456
Tfru16646_t	735	536	1123	136.706
Tfru16647_t	1506	1307	8	0.39938
Tfru16648_t	1095	896	49	3.56828
Tfru16649_t	1656	1457	1093	48.9477
Tfru16650_t	1272	1073	27	1.64186
Tfru16651_t	3312	3113	261	5.47057
Tfru16652_t	792	593	45	4.95141
Tfru16653_t	1506	1307	1038	51.8195
Tfru16654_t	3204	3005	48	1.04224
Tfru16655_t	2337	2138	22705	692.923
Tfru16656_t	915	716	7	0.637906
Tfru16657_t	816	617	0	0
Tfru16658_t	957	758	4	0.34432
Tfru16659_t	1578	1379	391	18.5005
Tfru16660_t	468	269	0	0
Tfru16661_t	924	725	48	4.31991
Tfru16662_t	420	221	10	2.95243
Tfru16663_t	354	155	5	2.10479
Tfru16664_t	456	257	206	52.3005
Tfru16665_t	480	281	0	0
Tfru16666_t	528	329	279	55.3324
Tfru16667_t	777	578	0	0
Tfru16668_t	1221	1022	25	1.5961
Tfru16669_t	2424	2225	111	3.2551
Tfru16670_t	1275	1076	10	0.6064
Tfru16671_t	1641	1442	0	0
Tfru16672_t	693	494	1	0.132082
Tfru16673_t	1485	1286	219	11.1115
Tfru16674_t	1824	1625	4	0.160612
Tfru16675_t	579	380	82	14.08
Tfru16676_t	1218	1019	249	15.944
Tfru16677_t	624	425	167	25.6389
Tfru16678_t	2178	1979	1138	37.5204
Tfru16679_t	588	389	1	0.167734
Tfru16680_t	1254	1055	37	2.28834
Tfru16681_t	2193	1994	44	1.43979
Tfru16682_t	600	401	5	0.813574
Tfru16683_t	1995	1796	19	0.69027
Tfru16684_t	756	557	10	1.17143
Tfru16685_t	1176	977	1735	115.871
Tfru16686_t	978	779	53	4.43925
Tfru16687_t	993	794	0	0
Tfru16688_t	2514	2315	201	5.66522
Tfru16689_t	1848	1649	499	19.7447
Tfru16690_t	1248	1049	143	8.89471
Tfru16691_t	780	581	209	23.4715
Tfru16692_t	1026	827	84	6.62743
Tfru16693_t	795	596	1457	159.509
Tfru16694_t	2283	2084	406	12.7116
Tfru16695_t	1188	989	586	38.661
Tfru16696_t	1536	1337	73	3.56257
Tfru16697_t	1221	1022	117	7.46976
Tfru16698_t	498	299	0	0
Tfru16699_t	3099	2900	58	1.30497
Tfru16700_t	1269	1070	204	12.4399
Tfru16701_t	717	518	2059	259.357
Tfru16702_t	1266	1067	68	4.1583
Tfru16703_t	519	320	389	79.3179
Tfru16704_t	921	722	1	0.0903721
Tfru16705_t	402	203	0	0
Tfru16706_t	1203	1004	81	5.26408
Tfru16707_t	324	125	0	0
Tfru16708_t	1269	1070	6	0.36588
Tfru16709_t	537	338	13	2.50956
Tfru16710_t	2112	1913	375	12.7905
Tfru16711_t	519	320	24	4.89365
Tfru16712_t	1821	1622	215	8.64886
Tfru16713_t	1263	1064	11	0.674563
Tfru16714_t	2829	2630	240	5.95425
Tfru16715_t	510	311	4	0.839211
Tfru16716_t	1299	1100	591	35.0563
Tfru14627_t	1311	1112	111	6.51313
Tfru14628_t	1512	1313	50	2.48472
Tfru14629_t	1365	1166	125	6.99492
Tfru14630_t	1680	1481	74	3.26023
Tfru14631_t	1053	854	87	6.64711
Tfru14632_t	420	221	12	3.54291
Tfru14633_t	1062	863	108	8.16553
Tfru14634_t	4017	3818	18247	311.837
Tfru14635_t	1116	917	0	0
Tfru14636_t	2619	2420	24	0.647094
Tfru14637_t	789	590	4	0.442364
Tfru14638_t	2112	1913	184	6.27588
Tfru14639_t	2865	2666	7	0.171321
Tfru14640_t	1128	929	22	1.54518
Tfru14641_t	3633	3434	545	10.3554
Tfru14642_t	1779	1580	43	1.77575
Tfru14643_t	357	158	0	0
Tfru14644_t	1200	1001	205	13.3626
Tfru14645_t	1266	1067	1905	116.494
Tfru14646_t	1734	1535	41	1.7428
Tfru14647_t	1032	833	140	10.9662
Tfru14648_t	573	374	46	8.02523
Tfru14649_t	2283	2084	81	2.53606
Tfru14650_t	1845	1646	42	1.66491
Tfru14651_t	2001	1802	141	5.10547
Tfru14652_t	942	743	112	9.8356
Tfru14653_t	2370	2171	75	2.2541
Tfru14654_t	1371	1172	236	13.1388
Tfru14655_t	669	470	126	17.4922
Tfru14656_t	1029	830	0	0
Tfru14657_t	561	362	0	0
Tfru14658_t	5310	5111	3	0.0382989
Tfru14659_t	1140	941	1	0.0693397
Tfru14660_t	864	665	5	0.490591
Tfru14661_t	477	278	0	0
Tfru14662_t	741	542	0	0
Tfru14663_t	2985	2786	146	3.41935
Tfru14664_t	387	188	4	1.38827
Tfru14665_t	1425	1226	30	1.59662
Tfru14666_t	390	191	3	1.02485
Tfru14667_t	1332	1133	212	12.2089
Tfru01415_t	369	170	800	307.052
Tfru01416_t	1323	1124	584	33.9014
Tfru01417_t	1926	1727	120	4.53378
Tfru01418_t	597	398	2354	385.918
Tfru01419_t	1830	1631	130	5.20069
Tfru01420_t	705	506	49	6.31854
Tfru01421_t	2163	1964	41	1.36212
Tfru01422_t	396	197	0	0
Tfru01423_t	630	431	0	0
Tfru01424_t	561	362	0	0
Tfru01425_t	1458	1259	1240	64.2639
Tfru01426_t	1998	1799	264	9.57512
Tfru01427_t	1722	1523	298	12.767
Tfru01428_t	504	305	40	8.5572
Tfru01429_t	1521	1322	24962	1232.02
Tfru01430_t	2064	1865	306	10.7057
Tfru01431_t	1650	1451	25	1.1242
Tfru01432_t	1782	1583	8	0.329747
Tfru01433_t	1806	1607	1	0.0406028
Tfru01434_t	2451	2252	121	3.50581
Tfru01435_t	762	563	12	1.39073
Tfru01436_t	708	509	17	2.17923
Tfru01437_t	2739	2540	47	1.20736
Tfru01438_t	1512	1313	100	4.96943
Tfru01439_t	1110	911	95	6.80419
Tfru01440_t	4794	4595	337	4.78537
Tfru01441_t	2403	2204	2787	82.5081
Tfru01442_t	969	770	1916	162.359
Tfru01443_t	1692	1493	301	13.1546
Tfru01444_t	2541	2342	158	4.40191
Tfru01445_t	315	116	0	0
Tfru01446_t	1947	1748	481	17.9546
Tfru01447_t	414	215	0	0
Tfru01448_t	858	659	170	16.832
Tfru01449_t	747	548	1	0.119067
Tfru01450_t	1359	1160	548	30.8244
Tfru01451_t	1344	1145	125	7.12321
Tfru01452_t	387	188	24	8.32961
Tfru01453_t	2790	2591	463	11.6596
Tfru01454_t	2289	2090	288	8.9912
Tfru01455_t	1557	1358	0	0
Tfru01456_t	618	419	84	13.0809
Tfru01457_t	384	185	1	0.352695
Tfru01458_t	501	302	24	5.18532
Tfru01459_t	1266	1067	309	18.8958
Tfru01460_t	2535	2336	33	0.921749
Tfru01461_t	468	269	0	0
Tfru01462_t	318	119	0	0
Tfru01463_t	684	485	70	9.41733
Tfru01464_t	507	308	33	6.99093
Tfru01465_t	303	104	189	118.577
Tfru01466_t	300	101	0	0
Tfru01467_t	765	566	15867	1829.15
Tfru01468_t	2223	2024	526	16.9569
Tfru01469_t	1335	1136	618	35.4962
Tfru01470_t	369	170	47	18.0393
Tfru01471_t	1044	845	85	6.56347
Tfru01472_t	462	263	1	0.248094
Tfru01473_t	1422	1223	295	15.7386
Tfru01474_t	1359	1160	115	6.46861
Tfru01475_t	942	743	219	19.2321
Tfru01476_t	879	680	1199	115.049
Tfru01477_t	516	317	3	0.617495
Tfru01478_t	1578	1379	0	0
Tfru01479_t	693	494	244	32.2281
Tfru01480_t	2955	2756	420	9.94355
Tfru01481_t	309	110	24	14.2361
Tfru01482_t	1941	1742	279	10.4503
Tfru01483_t	522	323	0	0
Tfru01484_t	3492	3293	1286	25.4812
Tfru01485_t	345	146	11	4.91599
Tfru01486_t	3456	3257	193	3.86644
Tfru01487_t	531	332	25	4.9133
Tfru01488_t	729	530	318	39.1492
Tfru01489_t	1707	1508	183	7.9181
Tfru01490_t	1233	1034	39	2.46102
Tfru01491_t	432	233	0	0
Tfru01492_t	525	326	93	18.6139
Tfru01493_t	414	215	0	0
Tfru01494_t	945	746	19	1.66183
Tfru01495_t	966	767	596	50.7017
Tfru01496_t	1341	1142	200	11.4271
Tfru01497_t	1800	1601	197	8.02872
Tfru01498_t	2022	1823	127	4.54557
Tfru01499_t	1227	1028	8	0.507771
Tfru01500_t	894	695	0	0
Tfru01501_t	2529	2330	2748	76.9542
Tfru01502_t	474	275	0	0
Tfru01503_t	351	152	46	19.7463
Tfru01504_t	1302	1103	599	35.4342
Tfru01505_t	876	677	3	0.289137
Tfru01506_t	2688	2489	126	3.30306
Tfru01507_t	2883	2684	6	0.145861
Tfru01508_t	2349	2150	131	3.97561
Tfru01509_t	576	377	15	2.5961
Tfru01510_t	1488	1289	3261	165.07
Tfru01511_t	717	518	295	37.159
Tfru01512_t	603	404	0	0
Tfru01513_t	3789	3590	151	2.74444
Tfru01514_t	2337	2138	326	9.94904
Tfru01515_t	318	119	14	7.67631
Tfru01516_t	1740	1541	83	3.51437
Tfru01517_t	1965	1766	88	3.25135
Tfru01518_t	807	608	0	0
Tfru01519_t	720	521	0	0
Tfru01520_t	1254	1055	102	6.3084
Tfru01521_t	543	344	61	11.5703
Tfru01522_t	1146	947	62	4.27182
Tfru01523_t	1260	1061	1	0.0614973
Tfru01524_t	801	602	1	0.108386
Tfru01525_t	1455	1256	751	39.0141
Tfru01526_t	975	776	35.5043	2.98532
Tfru01527_t	1134	935	3	0.209354
Tfru01528_t	945	746	132	11.5453
Tfru01529_t	681	482	1235	167.183
Tfru01530_t	621	422	1655	255.892
Tfru01531_t	342	143	587	267.839
Tfru01532_t	432	233	10	2.80037
Tfru01533_t	891	692	857	80.8065
Tfru01534_t	1875	1676	1403	54.6204
Tfru01535_t	615	416	86	13.4889
Tfru20939_t	2136	1937	165	5.55809
Tfru31341_t	549	350	0	0
Tfru29894_t	1605	1406	0	0
Tfru25451_t	585	386	0	0
Tfru21969_t	694	495	4	0.527262
Tfru10124_t	1821	1622	149	5.99386
Tfru25340_t	372	173	0	0
Tfru25341_t	558	359	52	9.45106
Tfru23248_t	303	104	0	0
Tfru23249_t	327	128	0	0
Tfru23250_t	381	182	0	0
Tfru26885_t	681	482	0	0
Tfru26886_t	710	511	0	0
Tfru03481_t	690	491	46	6.11291
Tfru12521_t	366	167	1	0.39071
Tfru04997_t	405	206	0	0
Tfru10775_t	405	206	0	0
Tfru10776_t	339	140	42	19.5746
Tfru10777_t	363	164	0	0
Tfru10778_t	660	461	123	17.4091
Tfru22919_t	411	212	3.64693e-05	1.12244e-05
Tfru09472_t	1734	1535	71	3.01802
Tfru02231_t	522	323	0	0
Tfru15026_t	2439	2240	547	15.9335
Tfru07338_t	429	230	0	0
Tfru22970_t	1767	1568	2128	88.5517
Tfru21954_t	588	389	0	0
Tfru21955_t	435	236	0	0
Tfru16970_t	2901	2702	1	0.0241483
Tfru12590_t	468	269	11	2.66816
Tfru12591_t	378	179	0	0
Tfru12592_t	516	317	0	0
Tfru12593_t	642	443	0	0
Tfru23548_t	564	365	514	91.8844
Tfru02245_t	1074	875	0	0
Tfru02246_t	327	128	0	0
Tfru02247_t	342	143	4	1.82514
Tfru03762_t	1284	1085	27	1.6237
Tfru03763_t	420	221	1	0.295243
Tfru03764_t	456	257	0	0
Tfru03765_t	1434	1235	7.04462	0.372188
Tfru03766_t	498	299	0	0
Tfru03767_t	1875	1676	27.4226	1.0676
Tfru16458_t	402	203	0	0
Tfru24024_t	327	128	0	0
Tfru24025_t	348	149	0	0
Tfru24026_t	2121	1922	263	8.9284
Tfru25715_t	1080	881	0	0
Tfru25716_t	534	335	2.09893	0.408812
Tfru25717_t	507	308	1.14813	0.243228
Tfru25718_t	369	170	0	0
Tfru09295_t	960	761	192	16.4622
Tfru09296_t	711	512	73	9.30303
Tfru00321_t	390	191	0	0
Tfru00322_t	1224	1025	4	0.254629
Tfru00323_t	1746	1547	514	21.6792
Tfru15047_t	1953	1754	436	16.2192
Tfru15048_t	708	509	1.17898	0.151134
Tfru15049_t	538	339	0	0
Tfru04355_t	408	209	0	0
Tfru27237_t	405	206	0	0
Tfru27238_t	1947	1748	108	4.03138
Tfru27239_t	915	716	1	0.0911294
Tfru00366_t	333	134	0	0
Tfru15994_t	750	551	0	0
Tfru18235_t	366	167	0	0
Tfru26486_t	771	572	1539	175.555
Tfru00648_t	381	182	3	1.07553
Tfru00649_t	1176	977	223	14.893
Tfru00650_t	1098	899	3075	223.181
Tfru11993_t	2586	2387	159	4.34626
Tfru11994_t	330	131	0	0
Tfru11995_t	321	122	0	0
Tfru11996_t	1593	1394	61	2.85521
Tfru11997_t	1614	1415	151	6.96293
Tfru08719_t	1089	890	0	0
Tfru08720_t	429	230	0	0
Tfru29884_t	369	170	0	0
Tfru29885_t	2277	2078	100	3.13997
Tfru16453_t	450	251	0	0
Tfru16454_t	798	599	18	1.96073
Tfru16455_t	3453	3254	2633	52.7965
Tfru16456_t	486	287	0	0
Tfru16457_t	1263	1064	105	6.43901
Tfru14096_t	1068	869	36	2.70305
Tfru15504_t	1149	950	77	5.28857
Tfru15505_t	2154	1955	192	6.40805
Tfru15506_t	2811	2612	342	8.54327
Tfru15507_t	525	326	2	0.400298
Tfru15508_t	1269	1070	175	10.6715
Tfru06426_t	1446	1247	77	4.02899
Tfru06427_t	624	425	45	6.90868
Tfru06083_t	327	128	22	11.2146
Tfru06084_t	549	350	33	6.15201
Tfru06085_t	429	230	0	0
Tfru06086_t	609	410	153	24.3489
Tfru06087_t	1014	815	451	36.1069
Tfru19842_t	564	365	52	9.2957
Tfru19843_t	1023	824	133	10.5316
Tfru19844_t	471	272	57	13.6734
Tfru16051_t	1056	857	21.3856	1.62821
Tfru29227_t	2139	1940	240.886	8.10178
Tfru29228_t	963	764	121	10.3339
Tfru29229_t	5322	5123	323	4.11386
Tfru29230_t	966	767	0	0
Tfru29231_t	384	185	0	0
Tfru29232_t	657	458	0	0
Tfru07159_t	1200	1001	331	21.5757
Tfru07160_t	318	119	0	0
Tfru21128_t	1491	1292	933	47.1184
Tfru01909_t	444	245	33	8.78859
Tfru04024_t	406	207	0	0
Tfru04025_t	2199	2000	125	4.07804
Tfru09681_t	402	203	23	7.3927
Tfru09682_t	849	650	826	82.916
Tfru04848_t	726	527	174	21.5432
Tfru04849_t	3468	3269	429	8.56276
Tfru04850_t	540	341	1	0.191345
Tfru04851_t	1236	1037	583	36.6827
Tfru04852_t	4095	3896	28	0.468933
Tfru12678_t	3165	2966	3907	85.9496
Tfru12679_t	1275	1076	0	0
Tfru12680_t	1032	833	529	41.4364
Tfru12681_t	621	422	20	3.09235
Tfru12682_t	825	626	4	0.416924
Tfru12683_t	435	236	0	0
Tfru12684_t	777	578	1	0.112887
Tfru12685_t	795	596	10	1.09478
Tfru24379_t	1203	1004	224	14.5575
Tfru21871_t	387	188	0	0
Tfru21872_t	657	458	0	0
Tfru21873_t	321	122	0	0
Tfru17762_t	567	368	16	2.8369
Tfru17763_t	399	200	0	0
Tfru17764_t	456	257	2	0.507771
Tfru17765_t	609	410	0	0
Tfru17766_t	657	458	0	0
Tfru17767_t	423	224	0	0
Tfru17768_t	324	125	13	6.78586
Tfru17769_t	675	476	0	0
Tfru17770_t	510	311	0	0
Tfru17771_t	548	349	0	0
Tfru18473_t	810	611	0	0
Tfru18474_t	1245	1046	4	0.249517
Tfru18475_t	384	185	0	0
Tfru18476_t	2841	2642	326	8.05112
Tfru18477_t	1296	1097	0	0
Tfru17373_t	360	161	0	0
Tfru24433_t	381	182	76	27.2467
Tfru17716_t	534	335	63	12.2706
Tfru27652_t	333	134	0	0
Tfru14700_t	417	218	1.29604	0.387913
Tfru13946_t	2091	1892	32	1.10357
Tfru13947_t	477	278	0	0
Tfru12183_t	558	359	0	0
Tfru20220_t	339	140	0	0
Tfru07670_t	816	617	0	0
Tfru07671_t	1302	1103	179.335	10.6087
Tfru07672_t	1629	1430	71.8569	3.27872
Tfru18053_t	1521	1322	125.406	6.18955
Tfru13336_t	2334	2135	7	0.21393
Tfru13337_t	657	458	4	0.569857
Tfru03825_t	1388	1189	0	0
Tfru16923_t	1860	1661	12.1601	0.477681
Tfru16924_t	555	356	0	0
Tfru16925_t	2244	2045	10.8399	0.345864
Tfru08158_t	423	224	27	7.86479
Tfru15218_t	450	251	30	7.79864
Tfru04220_t	825	626	0	0
Tfru04221_t	444	245	0	0
Tfru21945_t	804	605	233	25.1288
Tfru21946_t	813	614	0	0
Tfru21947_t	345	146	0	0
Tfru21948_t	546	347	42.948	8.07579
Tfru21949_t	684	485	107	14.3951
Tfru21950_t	405	206	0	0
Tfru13960_t	489	290	0	0
Tfru13961_t	390	191	0	0
Tfru13962_t	441	242	0	0
Tfru13963_t	705	506	0	0
Tfru13964_t	942	743	2	0.175636
Tfru13965_t	471	272	0	0
Tfru13966_t	738	539	169	20.4583
Tfru13967_t	1017	818	0	0
Tfru13968_t	621	422	0	0
Tfru13969_t	2589	2390	1	0.0273007
Tfru21982_t	4251	4052	159	2.56035
Tfru21983_t	918	719	0	0
Tfru19797_t	1893	1694	142	5.46948
Tfru19798_t	1248	1049	242	15.0526
