target_id	length	eff_length	est_counts	tpm
Tfru18679_t	3573	3374	492	10.1328
Tfru04937_t	1806	1607	94	4.06464
Tfru02009_t	1005	806	94	8.10407
Tfru09743_t	1020	821	37	3.13162
Tfru09744_t	627	428	34	5.52008
Tfru09745_t	612	413	0	0
Tfru09746_t	1809	1610	143	6.17192
Tfru09747_t	338	139	0	0
Tfru16725_t	1830	1631	42	1.78939
Tfru02732_t	306	107	0	0
Tfru31140_t	2361	2162	237	7.61733
Tfru31141_t	1488	1289	337.412	18.1894
Tfru06041_t	471	272	0	0
Tfru27672_t	684	485	0	0
Tfru12522_t	864	665	36	3.76176
Tfru07952_t	1335	1136	10	0.611691
Tfru07953_t	453	254	2	0.54715
Tfru07954_t	1329	1130	208	12.7907
Tfru08734_t	333	134	0	0
Tfru08735_t	321	122	0	0
Tfru15940_t	384	185	0	0
Tfru15941_t	807	608	0	0
Tfru15942_t	624	425	0	0
Tfru27273_t	324	125	0	0
Tfru27274_t	765	566	0	0
Tfru30175_t	381	182	1	0.381802
Tfru19342_t	462	263	185	48.8794
Tfru19343_t	594	395	72	12.6662
Tfru10019_t	999	800	1	0.0868601
Tfru25335_t	645	446	159	24.7726
Tfru25336_t	339	140	1	0.496343
Tfru25337_t	327	128	6	3.25725
Tfru25338_t	1782	1583	442	19.4022
Tfru19174_t	1127	928	205	15.3503
Tfru23013_t	1935	1736	1964	78.6144
Tfru04995_t	672	473	4	0.587637
Tfru04996_t	1509	1310	69	3.66006
Tfru15835_t	444	245	0	0
Tfru15836_t	399	200	0	0
Tfru15837_t	1260	1061	0	0
Tfru05946_t	2166	1967	74.9238	2.64683
Tfru05947_t	885	686	54	5.4699
Tfru00608_t	435	236	22	6.4777
Tfru17217_t	1098	899	117	9.0435
Tfru17218_t	651	452	80	12.2988
Tfru14244_t	714	515	0	0
Tfru21910_t	417	218	0	0
Tfru17722_t	471	272	0	0
Tfru26934_t	1473	1274	156	8.50874
Tfru20641_t	352	153	0	0
Tfru27756_t	390	191	0	0
Tfru15943_t	390	191	0	0
Tfru14042_t	399	200	4	1.38976
Tfru14043_t	3345	3146	166	3.66657
Tfru14044_t	420	221	0	0
Tfru27839_t	607	408	0	0
Tfru23463_t	1161	962	238	17.1914
Tfru01002_t	948	749	15	1.39162
Tfru21099_t	2097	1898	201	7.35885
Tfru18033_t	402	203	0	0
Tfru18034_t	1548	1349	157	8.08719
Tfru30718_t	1869	1670	537	22.3444
Tfru30719_t	354	155	23	10.3111
Tfru23867_t	1767	1568	576	25.5262
Tfru02965_t	687	488	14	1.99351
Tfru02966_t	855	656	21	2.22447
Tfru02967_t	2916	2717	835.234	21.3614
Tfru02968_t	1110	911	208	15.8655
Tfru29904_t	390	191	1	0.363812
Tfru01935_t	1503	1304	2	0.106577
Tfru12106_t	393	194	0	0
Tfru12107_t	693	494	0	0
Tfru16897_t	681	482	0	0
Tfru20397_t	456	257	0	0
Tfru30929_t	816	617	0	0
Tfru30930_t	585	386	64	11.5213
Tfru30931_t	1041	842	0	0
Tfru30932_t	300	101	0	0
Tfru15466_t	312	113	0	0
Tfru30399_t	318	119	0	0
Tfru10674_t	471	272	70	17.883
Tfru02165_t	372	173	0	0
Tfru16969_t	657	458	1	0.151721
Tfru09669_t	2487	2288	287	8.71638
Tfru09670_t	1221	1022	101	6.86721
Tfru07772_t	855	656	0	0
Tfru27651_t	480	281	0	0
Tfru03783_t	882	683	12	1.22087
Tfru03784_t	636	437	0	0
Tfru03785_t	726	527	12	1.58227
Tfru03786_t	324	125	0	0
Tfru03787_t	2424	2225	703	21.9551
Tfru14031_t	456	257	0	0
Tfru14032_t	351	152	0	0
Tfru14033_t	411	212	0	0
Tfru14034_t	432	233	0	0
Tfru14035_t	351	152	0	0
Tfru06573_t	306	107	0	0
Tfru06574_t	1287	1088	351	22.4176
Tfru03072_t	414	215	0	0
Tfru08332_t	426	227	0	0
Tfru08333_t	1230	1031	0	0
Tfru03184_t	1215	1016	569	38.916
Tfru03185_t	525	326	181	38.5808
Tfru03186_t	381	182	115	43.9073
Tfru06097_t	318	119	7	4.08753
Tfru02655_t	657	458	0	0
Tfru02656_t	501	302	7	1.61065
Tfru11620_t	3366	3167	355	7.78916
Tfru11621_t	375	176	8	3.15855
Tfru17318_t	332	133	0	0
Tfru02294_t	3105	2906	185	4.42371
Tfru02295_t	306	107	0	0
Tfru02296_t	585	386	5	0.900104
Tfru17333_t	312	113	13	7.9942
Tfru11565_t	342	143	3	1.45779
Tfru11566_t	300	101	0	0
Tfru27280_t	2208	2009	0	0
Tfru27281_t	576	377	0	0
Tfru15050_t	468	269	0	0
Tfru15051_t	360	161	118	50.9291
Tfru08154_t	315	116	0	0
Tfru08155_t	309	110	0	0
Tfru06822_t	375	176	0	0
Tfru20584_t	645	446	0	0
Tfru19270_t	348	149	0	0
Tfru23666_t	708	509	5	0.682594
Tfru23667_t	2283	2084	43	1.43377
Tfru23668_t	1271	1072	45	2.91694
Tfru27262_t	780	581	33	3.94683
Tfru27263_t	732	533	0	0
Tfru21891_t	903	704	109	10.7588
Tfru29367_t	636	437	159.5	25.3623
Tfru25136_t	1272	1073	5	0.323803
Tfru11524_t	564	365	273	51.9733
Tfru08163_t	435	236	0	0
Tfru15513_t	1053	854	0	0
Tfru24270_t	321	122	10	5.69574
Tfru24271_t	737	538	0	0
Tfru16812_t	807	608	0	0
Tfru16717_t	1086	887	1	0.0783405
Tfru13853_t	1026	827	0	0
Tfru27665_t	522	323	0	0
Tfru11106_t	1110	911	0	0
Tfru00839_t	312	113	7.59379	4.66971
Tfru19839_t	1140	941	0	0
Tfru19840_t	330	131	7	3.7131
Tfru02964_t	300	101	213	146.544
Tfru30251_t	309	110	0	0
Tfru27275_t	834	635	1	0.10943
Tfru27276_t	354	155	0	0
Tfru24138_t	579	380	1	0.182863
Tfru24139_t	867	668	491	51.0758
Tfru24140_t	495	296	62	14.5549
Tfru09897_t	879	680	55	5.62036
Tfru09898_t	624	425	6	0.981008
Tfru15826_t	1599	1400	9	0.446709
Tfru02841_t	4185	3986	295	5.14274
Tfru07956_t	1518	1319	52	2.73948
Tfru07957_t	399	200	0	0
Tfru09470_t	606	407	7	1.19513
Tfru03513_t	360	161	1	0.431603
Tfru03514_t	1053	854	7	0.569574
Tfru05894_t	501	302	0	0
Tfru28254_t	1539	1340	10	0.518568
Tfru30476_t	309	110	0	0
Tfru26387_t	1233	1034	429	28.8301
Tfru26388_t	927	728	291	27.7761
Tfru26389_t	339	140	13	6.45246
Tfru25466_t	1149	950	22	1.6092
Tfru25467_t	519	320	0	0
Tfru31417_t	603	404	0	0
Tfru00157_t	453	254	0	0
Tfru22203_t	1278	1079	306	19.7065
Tfru09490_t	1260	1061	274	17.9451
Tfru15002_t	333	134	1.24772	0.647027
Tfru04721_t	300	101	0	0
Tfru23514_t	1080	881	0	0
Tfru04653_t	303	104	0	0
Tfru17321_t	627	428	0	0
Tfru17322_t	348	149	20	9.32726
Tfru23245_t	369	170	0	0
Tfru00696_t	447	248	0	0
Tfru24056_t	534	335	0	0
Tfru19139_t	321	122	0	0
Tfru19140_t	1158	959	0	0
Tfru22433_t	978	779	0	0
Tfru09442_t	588	389	82	14.6479
Tfru06826_t	909	710	0	0
Tfru06827_t	318	119	0	0
Tfru06828_t	501	302	0	0
Tfru19385_t	555	356	0	0
Tfru19386_t	465	266	0	0
Tfru25986_t	978	779	17	1.51643
Tfru25987_t	1785	1586	2116	92.7092
Tfru25988_t	2994	2795	10	0.248616
Tfru25989_t	504	305	1	0.22783
Tfru25990_t	330	131	62	32.8875
Tfru25991_t	3834	3635	1311	25.0616
Tfru25992_t	1371	1172	4	0.237161
Tfru25993_t	924	725	149	14.281
Tfru25994_t	1446	1247	0	0
Tfru25995_t	2982	2783	0	0
Tfru19308_t	2532	2333	246	7.32707
Tfru19309_t	423	224	1	0.310215
Tfru19310_t	783	584	1	0.118986
Tfru19311_t	324	125	68	37.8015
Tfru19312_t	5784	5585	534	6.64398
Tfru19313_t	1170	971	67	4.79475
Tfru19314_t	2505	2306	263	7.92513
Tfru19315_t	3528	3329	293	6.11595
Tfru31361_t	633	434	0	0
Tfru01348_t	2292	2093	506	16.7993
Tfru01349_t	1383	1184	683	40.0847
Tfru01350_t	3264	3065	2320	52.5978
Tfru01351_t	870	671	71	7.35269
Tfru01352_t	876	677	0	0
Tfru01353_t	2841	2642	588	15.4652
Tfru25848_t	2280	2081	145	4.84179
Tfru25849_t	321	122	1	0.569574
Tfru25850_t	1248	1049	10	0.662422
Tfru25851_t	4374	4175	287	4.77678
Tfru25852_t	810	611	491	55.8406
Tfru25853_t	321	122	0	0
Tfru25854_t	492	293	1	0.237161
Tfru25855_t	303	104	0	0
Tfru25856_t	3201	3002	2366	54.7664
Tfru25857_t	345	146	58	27.6048
Tfru25858_t	1206	1007	0	0
Tfru25859_t	540	341	34	6.92843
Tfru25860_t	2127	1928	2690	96.9517
Tfru25861_t	642	443	0	0
Tfru25862_t	909	710	241	23.5868
Tfru25863_t	822	623	0	0
Tfru25864_t	1341	1142	18	1.09526
Tfru25865_t	876	677	1652	169.563
Tfru25866_t	2367	2168	35	1.12181
Tfru25867_t	2070	1871	74	2.74832
Tfru25868_t	3501	3302	186	3.91423
Tfru25869_t	3075	2876	165	3.98662
Tfru25870_t	399	200	51	17.7195
Tfru25871_t	1689	1490	352	16.416
Tfru25872_t	939	740	0	0
Tfru25873_t	1455	1256	449	24.8409
Tfru25874_t	2928	2729	76	1.93517
Tfru25875_t	432	233	0	0
Tfru25876_t	513	314	0	0
Tfru10266_t	1284	1085	372	23.8245
Tfru10267_t	543	344	0	0
Tfru10268_t	357	158	21	9.23575
Tfru10269_t	4974	4775	455	6.62137
Tfru10270_t	1455	1256	677	37.4549
Tfru10271_t	1017	818	0	0
Tfru21990_t	2028	1829	26	0.987802
Tfru21991_t	1551	1352	6900	354.636
Tfru21992_t	399	200	0	0
Tfru21993_t	1572	1373	203	10.2739
Tfru21994_t	483	284	0	0
Tfru21995_t	429	230	1	0.302122
Tfru21996_t	1785	1586	49	2.14686
Tfru21997_t	498	299	292	67.8612
Tfru21998_t	2364	2165	30	0.962883
Tfru21999_t	1233	1034	0	0
Tfru22000_t	588	389	329	58.7701
Tfru22001_t	1866	1667	10	0.416845
Tfru22002_t	3237	3038	360	8.23427
Tfru22003_t	366	167	17	7.07363
Tfru22004_t	894	695	241	24.0959
Tfru22005_t	939	740	77	7.23051
Tfru22006_t	990	791	10	0.878484
Tfru22007_t	471	272	408	104.232
Tfru22008_t	807	608	2	0.228579
Tfru10635_t	330	131	0	0
Tfru10636_t	306	107	0	0
Tfru10637_t	573	374	7	1.30058
Tfru10638_t	1089	890	0	0
Tfru10639_t	474	275	1	0.252684
Tfru10640_t	384	185	107.256	40.2867
Tfru10641_t	657	458	0	0
Tfru10642_t	1614	1415	183	8.98679
Tfru10643_t	315	116	0	0
Tfru10644_t	705	506	93	12.7715
Tfru10645_t	462	263	64	16.9096
Tfru10646_t	2166	1967	316.98	11.1979
Tfru10647_t	657	458	0	0
Tfru10648_t	702	503	0	0
Tfru10649_t	1647	1448	248	11.9013
Tfru07164_t	729	530	21	2.7533
Tfru07165_t	2373	2174	359	11.4748
Tfru07166_t	312	113	23	14.1436
Tfru07167_t	1158	959	262	18.9842
Tfru07168_t	669	470	1	0.147847
Tfru07169_t	420	221	110	34.5868
Tfru07170_t	1143	944	301	22.1567
Tfru07171_t	300	101	1	0.688
Tfru07172_t	1224	1025	22	1.49145
Tfru07173_t	345	146	0	0
Tfru07174_t	651	452	0	0
Tfru07175_t	1398	1199	8202	475.347
Tfru07176_t	423	224	0	0
Tfru07177_t	1071	872	22	1.75314
Tfru07178_t	477	278	0	0
Tfru07179_t	1128	929	5500	411.393
Tfru07180_t	507	308	0	0
Tfru07181_t	1149	950	482	35.256
Tfru07182_t	1890	1691	26	1.06841
Tfru07183_t	540	341	0	0
Tfru07184_t	855	656	151	15.995
Tfru07185_t	945	746	237	22.076
Tfru07186_t	1431	1232	2	0.112805
Tfru07187_t	1380	1181	0	0
Tfru07188_t	1092	893	4	0.311257
Tfru07189_t	2169	1970	31	1.09347
Tfru07190_t	414	215	11	3.5552
Tfru07191_t	354	155	4	1.79324
Tfru07192_t	1044	845	318	26.1505
Tfru07193_t	885	686	123	12.4592
Tfru07194_t	654	455	0	0
Tfru07195_t	882	683	0	0
Tfru07196_t	3729	3530	419	8.24802
Tfru07197_t	705	506	0	0
Tfru07198_t	3342	3143	131	2.89626
Tfru07199_t	543	344	0	0
Tfru07200_t	693	494	1	0.140664
Tfru07201_t	477	278	70	17.497
Tfru07202_t	972	773	20	1.79788
Tfru07203_t	402	203	8	2.73845
Tfru07204_t	738	539	16	2.06273
Tfru07205_t	714	515	3	0.404785
Tfru07206_t	2010	1811	644	24.7103
Tfru07207_t	570	371	4	0.749197
Tfru07208_t	1842	1643	476	20.1317
Tfru07209_t	480	281	6	1.48373
Tfru07210_t	1353	1154	143	8.61074
Tfru07211_t	1542	1343	64	3.31142
Tfru07212_t	1842	1643	868	36.7107
Tfru07213_t	777	578	39	4.68864
Tfru07214_t	369	170	32	13.0801
Tfru07215_t	900	701	7	0.693889
Tfru07216_t	1167	968	7	0.502496
Tfru07217_t	741	542	393	50.3852
Tfru07218_t	546	347	250	50.0634
Tfru07219_t	3492	3293	784	16.5438
Tfru07220_t	1371	1172	116	6.87766
Tfru07221_t	753	554	0	0
Tfru07222_t	645	446	425	66.2162
Tfru07223_t	1401	1202	113	6.53257
Tfru07224_t	708	509	2	0.273038
Tfru07225_t	915	716	189	18.3425
Tfru07226_t	738	539	142	18.3067
Tfru07227_t	1422	1223	1	0.0568177
Tfru07228_t	663	464	6	0.898552
Tfru07229_t	2415	2216	82	2.57131
Tfru07230_t	816	617	198	22.2992
Tfru07231_t	2898	2699	99	2.54884
Tfru07232_t	543	344	0	0
Tfru07233_t	561	362	1	0.191956
Tfru07234_t	1227	1028	86	5.8132
Tfru07235_t	1569	1370	0	0
Tfru07236_t	1152	953	1399	102.008
Tfru07237_t	453	254	1	0.273575
Tfru07238_t	1905	1706	12	0.488779
Tfru07239_t	897	698	13	1.29419
Tfru07240_t	1359	1160	47	2.81546
Tfru07241_t	1215	1016	0	0
Tfru07242_t	900	701	28	2.77556
Tfru07243_t	1665	1466	31	1.46939
Tfru07244_t	1701	1502	18	0.832746
Tfru07245_t	2016	1817	587	22.4488
Tfru07246_t	1788	1589	182	7.95898
Tfru07247_t	828	629	3	0.331422
Tfru07248_t	1017	818	11	0.934436
Tfru07249_t	1368	1169	59	3.5071
Tfru07250_t	3543	3344	24	0.498718
Tfru07251_t	567	368	52	9.81896
Tfru07252_t	1881	1682	894	36.9336
Tfru07253_t	2544	2345	308	9.12679
Tfru07254_t	1515	1316	1	0.0528025
Tfru07255_t	1008	809	663	56.9476
Tfru07256_t	1065	866	47	3.77129
Tfru07257_t	1593	1394	549	27.3665
Tfru07258_t	318	119	0	0
Tfru07259_t	471	272	1.71069	0.437032
Tfru07260_t	531	332	1	0.209301
Tfru07261_t	318	119	0	0
Tfru07262_t	438	239	88	25.5856
Tfru07263_t	1665	1466	65	3.08098
Tfru07264_t	1302	1103	943	59.4082
Tfru07265_t	1533	1334	82	4.27138
Tfru07266_t	1860	1661	998	41.7514
Tfru07267_t	1074	875	55	4.36782
Tfru07268_t	2802	2603	222	5.92637
Tfru07269_t	1599	1400	255	12.6568
Tfru07270_t	855	656	0	0
Tfru07271_t	1050	851	3	0.244964
Tfru07272_t	2817	2618	2210	58.6587
Tfru07273_t	1092	893	0	0
Tfru07274_t	381	182	0	0
Tfru07275_t	2898	2699	107	2.75481
Tfru07276_t	3918	3719	73	1.36398
Tfru07277_t	1374	1175	158	9.34393
Tfru07278_t	825	626	111	12.3214
Tfru07279_t	423	224	1	0.310215
Tfru07280_t	1329	1130	104	6.39536
Tfru07281_t	1194	995	931	65.0185
Tfru07282_t	1605	1406	505	24.9584
Tfru07283_t	1137	938	37	2.741
Tfru07284_t	483	284	690	168.827
Tfru07285_t	1149	950	18	1.31662
Tfru07286_t	975	776	0	0
Tfru07287_t	1155	956	0	0
Tfru07288_t	414	215	1	0.3232
Tfru07289_t	4653	4454	1011.5	15.7807
Tfru07290_t	414	215	63	20.3616
Tfru07291_t	1176	977	278	19.7724
Tfru07292_t	1722	1523	140	6.38761
Tfru07293_t	801	602	291	33.5897
Tfru07294_t	1095	896	419	32.495
Tfru07295_t	8076	7877	439	3.8727
Tfru07296_t	1923	1724	64	2.5796
Tfru07297_t	705	506	0	0
Tfru07298_t	744	545	0	0
Tfru07299_t	678	479	23.0706	3.34683
Tfru07300_t	705	506	22	3.02122
Tfru07301_t	1098	899	1737	134.261
Tfru07302_t	447	248	0	0
Tfru07303_t	555	356	2	0.390382
Tfru07304_t	1788	1589	2092	91.4846
Tfru07305_t	1110	911	13	0.991597
Tfru07306_t	498	299	665	154.547
Tfru07307_t	1368	1169	35	2.08048
Tfru07308_t	1617	1418	112	5.48848
Tfru07309_t	1635	1436	220	10.6458
Tfru07310_t	456	257	52	14.0598
Tfru07311_t	519	320	28	6.0802
Tfru07312_t	1029	830	1253	104.902
Tfru07313_t	327	128	8	4.343
Tfru07314_t	1716	1517	172	7.87867
Tfru07315_t	1404	1205	4	0.230666
Tfru07316_t	1212	1013	42	2.88104
Tfru07317_t	996	797	2	0.174374
Tfru07318_t	2868	2669	76	1.97868
Tfru07319_t	1095	896	735	57.0019
Tfru07320_t	1170	971	89	6.36914
Tfru07321_t	1275	1076	4	0.25832
Tfru07322_t	2679	2480	241	6.75267
Tfru07323_t	318	119	54	31.5324
Tfru07324_t	534	335	135	28.0026
Tfru07325_t	2025	1826	697	26.5242
Tfru07326_t	1350	1151	233	14.0667
Tfru07327_t	928	729	40	3.81279
Tfru08742_t	1164	965	730	52.5661
Tfru08743_t	483	284	0	0
Tfru08744_t	318	119	0	0
Tfru08745_t	315	116	2	1.19807
Tfru08746_t	375	176	2	0.789637
Tfru08747_t	855	656	142	15.0416
Tfru08748_t	2628	2429	323	9.24028
Tfru08749_t	969	770	126	11.3708
Tfru08750_t	2802	2603	197	5.25899
Tfru08751_t	675	476	6	0.8759
Tfru08752_t	480	281	111	27.449
Tfru08753_t	1065	866	507.269	40.7034
Tfru08754_t	1323	1124	0	0
Tfru08755_t	4392	4193	356	5.89977
Tfru08756_t	462	263	1623	428.818
Tfru08757_t	705	506	0	0
Tfru08758_t	1011	812	76	6.50381
Tfru08759_t	381	182	96	36.653
Tfru08760_t	1611	1412	676	33.2677
Tfru08761_t	1527	1328	3	0.156976
Tfru08762_t	2697	2498	21	0.584167
Tfru08763_t	2721	2522	164	4.51865
Tfru08764_t	1221	1022	73.3299	4.98586
Tfru08765_t	1698	1499	269	12.4698
Tfru08766_t	1374	1175	1830	108.224
Tfru08767_t	474	275	13	3.28489
Tfru08768_t	729	530	268	35.1374
Tfru08769_t	1287	1088	165	10.5382
Tfru08770_t	642	443	510	79.9975
Tfru08771_t	1707	1508	2768	127.548
Tfru08772_t	2967	2768	39	0.979059
Tfru08773_t	1275	1076	69	4.45602
Tfru08774_t	813	614	16	1.81076
Tfru08775_t	333	134	0	0
Tfru08776_t	807	608	7	0.800027
Tfru08777_t	2706	2507	39	1.08099
Tfru08778_t	585	386	13	2.34027
Tfru08779_t	891	692	67	6.72789
Tfru08780_t	4905	4706	275	4.06061
Tfru08781_t	1335	1136	16	0.978705
Tfru08782_t	585	386	0	0
Tfru08783_t	915	716	755	73.273
Tfru08784_t	477	278	0	0
Tfru08785_t	1206	1007	3	0.207015
Tfru08786_t	609	410	254	43.0487
Tfru08787_t	1077	878	206	16.3036
Tfru08788_t	942	743	27	2.52514
Tfru08789_t	1254	1055	0	0
Tfru08790_t	1041	842	0	0
Tfru08791_t	780	581	0	0
Tfru08792_t	1299	1100	214	13.5186
Tfru08793_t	438	239	0	0
Tfru08794_t	1257	1058	171	11.2311
Tfru08795_t	1893	1694	0	0
Tfru08796_t	2814	2615	0	0
Tfru08797_t	3201	3002	65	1.50457
Tfru08798_t	1680	1481	89	4.17585
Tfru08799_t	855	656	3	0.317781
Tfru08800_t	501	302	0	0
Tfru08801_t	2181	1982	2	0.0701191
Tfru08802_t	2208	2009	436	15.0805
Tfru08803_t	627	428	26	4.22124
Tfru08804_t	714	515	18	2.42871
Tfru08805_t	909	710	0	0
Tfru08806_t	489	290	180	43.1305
Tfru08807_t	2631	2432	515	14.7148
Tfru08808_t	2307	2108	378	12.4604
Tfru08809_t	390	191	38	13.8248
Tfru08810_t	1587	1388	204	10.2129
Tfru08811_t	1323	1124	150	9.27332
Tfru08812_t	1074	875	310	24.6186
Tfru08813_t	4242	4043	31	0.532805
Tfru08814_t	330	131	17	9.01753
Tfru08815_t	633	434	14	2.24155
Tfru08816_t	741	542	3	0.38462
Tfru08817_t	2610	2411	13	0.374676
Tfru08818_t	2754	2555	153	4.16112
Tfru08819_t	399	200	2713	942.605
Tfru08820_t	1122	923	386	29.06
Tfru08821_t	1410	1211	135	7.7464
Tfru08822_t	2046	1847	7	0.263355
Tfru08823_t	492	293	46	10.9094
Tfru08824_t	663	464	152	22.7633
Tfru08825_t	1389	1190	40	2.33573
Tfru08826_t	1101	902	79	6.08598
Tfru08827_t	348	149	0	0
Tfru08828_t	1011	812	304	26.0152
Tfru08829_t	1224	1025	100	6.77932
Tfru08830_t	1338	1139	25	1.5252
Tfru08831_t	4662	4463	133	2.07078
Tfru08832_t	777	578	68	8.17506
Tfru08833_t	1242	1043	0	0
Tfru08834_t	1275	1076	529	34.1628
Tfru08835_t	762	563	76	9.38027
Tfru08836_t	1491	1292	120	6.454
Tfru08837_t	1323	1124	154	9.52061
Tfru08838_t	1269	1070	835	54.2267
Tfru08839_t	1620	1421	0	0
Tfru08840_t	1701	1502	10	0.462637
Tfru08841_t	1683	1484	197	9.22449
Tfru08842_t	1161	962	328	23.6924
Tfru08843_t	873	674	0	0
Tfru08844_t	813	614	0	0
Tfru08845_t	978	779	0	0
Tfru08846_t	525	326	0	0
Tfru08847_t	843	644	0	0
Tfru08848_t	840	641	5	0.542028
Tfru08849_t	864	665	2	0.208987
Tfru08850_t	852	653	18	1.91544
Tfru08851_t	849	650	4	0.427619
Tfru08852_t	693	494	4	0.562656
Tfru08853_t	624	425	808.95	132.264
Tfru08854_t	474	275	2713.06	685.547
Tfru08855_t	426	227	0	0
Tfru17773_t	333	134	8	4.14854
Tfru17774_t	477	278	38010	9500.86
Tfru17775_t	888	689	2	0.201707
Tfru17776_t	654	455	0	0
Tfru17777_t	1248	1049	0	0
Tfru30254_t	1461	1262	2	0.110124
Tfru30255_t	837	638	5	0.544577
Tfru30256_t	582	383	8	1.45145
Tfru30257_t	330	131	1	0.530443
Tfru30258_t	4113	3914	880	15.6233
Tfru30259_t	984	785	142	12.5698
Tfru30260_t	2571	2372	0	0
Tfru30261_t	1866	1667	29	1.20885
Tfru30262_t	1749	1550	267	11.9699
Tfru30263_t	603	404	64	11.008
Tfru30264_t	1515	1316	1	0.0528025
Tfru30265_t	750	551	77	9.71067
Tfru30266_t	666	467	22	3.27353
Tfru30267_t	2022	1823	106	4.04045
Tfru30268_t	489	290	153	36.6609
Tfru30269_t	1515	1316	9	0.475222
Tfru30270_t	342	143	3	1.45779
Tfru30271_t	1293	1094	889	56.467
Tfru30272_t	1257	1058	57	3.74369
Tfru30273_t	2376	2177	65	2.07475
Tfru30274_t	378	179	1	0.388201
Tfru30275_t	1080	881	70	5.52118
Tfru30276_t	642	443	66	10.3526
Tfru30277_t	4239	4040	911	15.6692
Tfru30278_t	1284	1085	194	12.4246
Tfru30279_t	1650	1451	418	20.0179
Tfru30280_t	2805	2606	71	1.89319
Tfru30281_t	1518	1319	6	0.316094
Tfru30282_t	1614	1415	148	7.26801
Tfru30283_t	702	503	1	0.138147
Tfru30284_t	366	167	0	0
Tfru30285_t	486	287	11	2.66331
Tfru30286_t	1611	1412	115	5.65944
Tfru30287_t	660	461	16	2.41173
Tfru30288_t	666	467	27	4.01751
Tfru30289_t	720	521	15	2.00062
Tfru30290_t	2847	2648	61	1.60074
Tfru30291_t	1215	1016	68	4.65078
Tfru30292_t	1578	1379	446	22.474
Tfru30293_t	951	752	181	16.7252
Tfru30294_t	1029	830	121	10.1302
Tfru30295_t	3912	3713	296	5.53958
Tfru30296_t	678	479	39	5.65769
Tfru30297_t	1152	953	180	13.1247
Tfru30298_t	759	560	57	7.07289
Tfru30299_t	1701	1502	5	0.231318
Tfru30300_t	1326	1127	22	1.35647
Tfru30301_t	645	446	12	1.86963
Tfru30302_t	2106	1907	147	5.35645
Tfru30303_t	1674	1475	64	3.01507
Tfru30304_t	2400	2201	111	3.5044
Tfru30305_t	936	737	2	0.18857
Tfru30306_t	1092	893	217	16.8857
Tfru30307_t	2526	2327	17	0.507648
Tfru30308_t	1191	992	232	16.2512
Tfru30309_t	384	185	0	0
Tfru30310_t	1617	1418	169	8.28172
Tfru30311_t	2376	2177	0	0
Tfru30312_t	1560	1361	0	0
Tfru30313_t	1281	1082	34	2.18354
Tfru30314_t	2307	2108	390	12.8559
Tfru30315_t	537	338	53	10.8961
Tfru30316_t	1449	1250	1	0.0555904
Tfru30317_t	1458	1259	1	0.0551931
Tfru30318_t	345	146	0	0
Tfru30319_t	615	416	259.846	43.4043
Tfru30320_t	390	191	0	0
Tfru30321_t	357	158	1740	765.248
Tfru30322_t	333	134	39	20.2241
Tfru30323_t	1074	875	183	14.5329
Tfru30324_t	417	218	0	0
Tfru30325_t	1677	1478	1	0.0470149
Tfru30326_t	1551	1352	292	15.0078
Tfru30327_t	345	146	0	0
Tfru30328_t	1680	1481	1	0.0469197
Tfru30329_t	1674	1475	12	0.565327
Tfru30330_t	588	389	0	0
Tfru30331_t	573	374	0	0
Tfru30332_t	1629	1430	501	24.3451
Tfru30333_t	1590	1391	0	0
Tfru30334_t	5478	5279	855	11.2545
Tfru30335_t	1254	1055	430	28.3221
Tfru30336_t	1212	1013	189	12.9647
Tfru30337_t	1257	1058	221	14.515
Tfru30338_t	2838	2639	517	13.6132
Tfru30339_t	846	647	166	17.8285
Tfru30340_t	690	491	177	25.0497
Tfru30341_t	1293	1094	140	8.89244
Tfru30342_t	2253	2054	6	0.202984
Tfru30343_t	2682	2483	490	13.7129
Tfru30344_t	1029	830	126	10.5488
Tfru30345_t	342	143	474	230.331
Tfru30346_t	588	389	1068	190.78
Tfru30347_t	342	143	35	17.0076
Tfru30348_t	399	200	62	21.5413
Tfru30349_t	468	269	61	15.7575
Tfru30350_t	4128	3929	695	12.2917
Tfru30351_t	1347	1148	1504	91.0366
Tfru30352_t	3366	3167	751	16.4779
Tfru30353_t	324	125	22	12.2299
Tfru30354_t	849	650	554	59.2252
Tfru30355_t	609	410	13.3421	2.26126
Tfru30356_t	1611	1412	69	3.39566
Tfru30357_t	525	326	47	10.0182
Tfru30358_t	2154	1955	0	0
Tfru30359_t	1302	1103	348	21.9237
Tfru30360_t	759	560	49	6.0802
Tfru30361_t	2010	1811	69	2.64753
Tfru30362_t	3249	3050	45	1.02523
Tfru30363_t	1125	926	1815	136.2
Tfru30364_t	1008	809	163	14.0007
Tfru30365_t	2862	2663	21	0.547972
Tfru30366_t	927	728	83	7.9224
Tfru30367_t	1425	1226	0	0
Tfru30368_t	852	653	297	31.6048
Tfru30369_t	894	695	31	3.09947
Tfru30370_t	2112	1913	4	0.145297
Tfru30371_t	660	461	929	140.031
Tfru30372_t	696	497	68	9.50742
Tfru30373_t	453	254	861	235.548
Tfru30374_t	1449	1250	0	0
Tfru30375_t	1767	1568	1	0.0443164
Tfru30376_t	1485	1286	569.552	30.7753
Tfru30377_t	945	746	1103.41	102.78
Tfru30378_t	2283	2084	101.549	3.386
