target_id	length	eff_length	est_counts	tpm
Tfru23242_t	786	587	0	0
Tfru03524_t	1902	1703	22	1.15157
Tfru03525_t	1248	1049	20	1.69956
Tfru15296_t	552	353	21	5.30308
Tfru04162_t	525	326	0	0
Tfru04163_t	3525	3326	116	3.10899
Tfru26039_t	507	308	3	0.868268
Tfru26040_t	2574	2375	1056	39.6354
Tfru19194_t	1557	1358	0	0
Tfru19195_t	528	329	2	0.541898
Tfru19196_t	1389	1190	71	5.31857
Tfru15631_t	414	215	0	0
Tfru15632_t	519	320	0	0
Tfru14963_t	882	683	0	0
Tfru14964_t	1494	1295	1132	77.922
Tfru14965_t	1227	1028	1	0.0867142
Tfru14966_t	684	485	0	0
Tfru14967_t	2265	2066	687	29.6421
Tfru14968_t	1485	1286	4	0.27727
Tfru14969_t	2145	1946	60	2.74847
Tfru14970_t	1356	1157	60	4.62276
Tfru14971_t	462	263	0	0
Tfru14972_t	2148	1949	139	6.3575
Tfru14973_t	1149	950	19	1.78284
Tfru14974_t	357	158	1	0.564191
Tfru14975_t	396	197	0	0
Tfru15846_t	612	413	637	137.49
Tfru15847_t	1053	854	212	22.129
Tfru15848_t	546	347	135	34.6807
Tfru15849_t	2514	2315	792	30.497
Tfru26057_t	771	572	23	3.58439
Tfru26058_t	396	197	176	79.6397
Tfru26059_t	1326	1127	10	0.790969
Tfru26060_t	339	140	0	0
Tfru26061_t	993	794	316	35.4772
Tfru26062_t	1746	1547	2609	150.337
Tfru26063_t	1488	1289	183	12.6556
Tfru25937_t	2232	2033	77	3.37626
Tfru25938_t	1299	1100	156	12.642
Tfru25939_t	2436	2237	80.7757	3.21883
Tfru25940_t	453	254	133	46.6768
Tfru25941_t	492	293	211.227	64.2635
Tfru16765_t	921	722	1.22427	0.151155
Tfru16766_t	357	158	43	24.2602
Tfru16767_t	1563	1364	165	10.7833
Tfru16768_t	807	608	44	6.45108
Tfru16769_t	435	236	11	4.15493
Tfru16770_t	4362	4163	53	1.13489
Tfru16771_t	762	563	22	3.48335
Tfru16772_t	303	104	1	0.857136
Tfru16773_t	618	419	2	0.4255
Tfru20017_t	660	461	8	1.54694
Tfru20018_t	1401	1202	535.38	39.7046
Tfru20019_t	393	194	0	0
Tfru23947_t	1434	1235	443	31.9757
Tfru23948_t	864	665	0	0
Tfru23949_t	4902	4703	1675	31.7485
Tfru23950_t	1947	1748	127	6.47658
Tfru09294_t	360	161	0	0
Tfru11337_t	432	233	0	0
Tfru14162_t	2301	2102	790	33.5025
Tfru14163_t	597	398	1	0.223975
Tfru14164_t	306	107	0	0
Tfru14165_t	891	692	1	0.128818
Tfru14166_t	627	428	0	0
Tfru14167_t	1281	1082	0	0
Tfru14168_t	795	596	522	78.0742
Tfru14169_t	3387	3188	196	5.48051
Tfru14170_t	495	296	5	1.50578
Tfru14171_t	2061	1862	136	6.51092
Tfru14172_t	1131	932	48	4.59101
Tfru14173_t	690	491	30	5.44657
Tfru14174_t	1536	1337	228	15.2015
Tfru14175_t	561	362	152	37.4299
Tfru14176_t	939	740	108	13.0099
Tfru14177_t	2499	2300	838.152	32.4846
Tfru14178_t	2286	2087	0	0
Tfru14179_t	762	563	0	0
Tfru14180_t	999	800	51	5.68281
Tfru14181_t	378	179	23	11.454
Tfru14182_t	816	617	41	5.92355
Tfru14183_t	1041	842	17	1.79978
Tfru14184_t	1446	1247	38.2953	2.73755
Tfru14185_t	8958	8759	3143.53	31.9924
Tfru14186_t	330	131	48	32.6628
Tfru14187_t	579	380	2688	630.564
Tfru14188_t	1380	1181	40	3.01921
Tfru14189_t	1599	1400	71	4.52078
Tfru14190_t	318	119	7	5.24366
Tfru14191_t	327	128	218	151.82
Tfru14192_t	810	611	6	0.875373
Tfru14193_t	507	308	1	0.289423
Tfru30713_t	969	770	16	1.8523
Tfru30714_t	486	287	0	0
Tfru30715_t	1416	1217	363	26.5888
Tfru30716_t	333	134	0	0
Tfru21861_t	438	239	0	0
Tfru05827_t	1683	1484	2924	175.641
Tfru07042_t	711	512	1	0.174106
Tfru07043_t	1569	1370	225.724	14.6872
Tfru11697_t	468	269	0	0
Tfru11500_t	1632	1433	197.276	12.2719
Tfru11501_t	1200	1001	0	0
Tfru11502_t	507	308	71	20.549
Tfru11503_t	483	284	4	1.25552
Tfru11504_t	1269	1070	239.053	19.9156
Tfru11505_t	381	182	0	0
Tfru03743_t	1182	983	16	1.45094
Tfru03744_t	1233	1034	0	0
Tfru03745_t	462	263	3	1.01683
Tfru27734_t	330	131	3	2.04142
Tfru27735_t	462	263	2	0.677887
Tfru27736_t	561	362	26	6.40248
Tfru14050_t	1593	1394	0	0
Tfru14051_t	1284	1085	0	0
Tfru14052_t	1032	833	0	0
Tfru14053_t	843	644	0	0
Tfru14054_t	1266	1067	0	0
Tfru27082_t	330	131	0	0
Tfru25929_t	915	716	0	0
Tfru25930_t	429	230	7	2.71302
Tfru25931_t	555	356	1.08792	0.272414
Tfru16523_t	828	629	195	27.6355
Tfru16524_t	492	293	22	6.69327
Tfru16525_t	492	293	0	0
Tfru05096_t	1974	1775	0	0
Tfru03161_t	348	149	0	0
Tfru08328_t	315	116	0	0
Tfru08329_t	2832	2633	8	0.270846
Tfru08330_t	576	377	0	0
Tfru08331_t	1209	1010	454	40.0698
Tfru05347_t	594	395	33	7.44732
Tfru05348_t	1776	1577	278.747	15.7566
Tfru05349_t	681	482	0	0
Tfru18056_t	1284	1085	0	0
Tfru18057_t	660	461	2	0.386734
Tfru24006_t	1485	1286	279.253	19.3571
Tfru24007_t	525	326	72	19.6878
Tfru24008_t	390	191	1	0.466713
Tfru16444_t	642	443	2	0.402448
Tfru27240_t	1305	1106	0	0
Tfru27241_t	369	170	0	0
Tfru27242_t	1314	1115	0	0
Tfru27243_t	324	125	0	0
Tfru27244_t	300	101	0	0
Tfru08654_t	612	413	46	9.92867
Tfru08655_t	789	590	63	9.51857
Tfru08656_t	1431	1232	129	9.33388
Tfru08657_t	3459	3260	700	19.141
Tfru27649_t	1284	1085	0	0
Tfru08301_t	333	134	0	0
Tfru08302_t	2910	2711	1544	50.7693
Tfru08303_t	465	266	0	0
Tfru08304_t	1620	1421	76	4.76763
Tfru16424_t	1767	1568	64	3.63846
Tfru24761_t	1209	1010	45	3.97168
Tfru24762_t	579	380	0	0
Tfru24763_t	354	155	0	0
Tfru25624_t	315	116	0	0
Tfru25625_t	696	497	7.84942	1.40788
Tfru25626_t	738	539	0	0
Tfru13371_t	837	638	17.8652	2.49615
Tfru13372_t	1923	1724	81.1348	4.1952
Tfru13373_t	327	128	2	1.39285
Tfru13374_t	309	110	1	0.810383
Tfru22929_t	303	104	0	0
Tfru16493_t	381	182	0	0
Tfru16494_t	654	455	0	0
Tfru20215_t	633	434	0	0
Tfru20216_t	987	788	0	0
Tfru20217_t	486	287	0	0
Tfru14435_t	684	485	183	33.6351
Tfru14436_t	1746	1547	569	32.7873
Tfru14437_t	351	152	0	0
Tfru14438_t	375	176	0	0
Tfru14439_t	1587	1388	116	7.44992
Tfru30214_t	660	461	4	0.773468
Tfru02285_t	1785	1586	0	0
Tfru02286_t	1974	1775	6	0.301326
Tfru05895_t	2070	1871	239	11.3869
Tfru05896_t	1347	1148	144.117	11.1907
Tfru05897_t	1446	1247	141	10.0794
Tfru05898_t	843	644	55	7.61307
Tfru05899_t	1317	1118	429	34.2057
Tfru05900_t	945	746	135	16.1316
Tfru24784_t	393	194	0	0
Tfru24785_t	528	329	173	46.8741
Tfru13720_t	303	104	0	0
Tfru13721_t	2217	2018	799	35.2946
Tfru13722_t	312	113	0	0
Tfru13723_t	780	581	308	47.2561
Tfru15944_t	1527	1328	9	0.604126
Tfru15945_t	1083	884	0	0
Tfru15946_t	1221	1022	90	7.85009
Tfru10295_t	507	308	44	12.7346
Tfru10296_t	678	479	38	7.07182
Tfru23893_t	681	482	509	94.1356
Tfru23894_t	747	548	270	43.9204
Tfru23895_t	2475	2276	47	1.84081
Tfru23896_t	1029	830	219	23.5206
Tfru07693_t	315	116	0	0
Tfru07694_t	5889	5690	83	1.30032
Tfru02298_t	1239	1040	36	3.08569
Tfru02299_t	1833	1634	674	36.7698
Tfru02300_t	1485	1286	0	0
Tfru02301_t	741	542	0	0
Tfru02302_t	480	281	0	0
Tfru02303_t	1383	1184	121	9.10997
Tfru02304_t	1035	836	81	8.63698
Tfru02305_t	639	440	64	12.9661
Tfru02306_t	453	254	104	36.4992
Tfru02307_t	645	446	0	0
Tfru02308_t	393	194	0	0
Tfru04703_t	1023	824	291	31.481
Tfru04704_t	1134	935	1374	130.996
Tfru04705_t	360	161	25	13.842
Tfru04706_t	642	443	12	2.41469
Tfru07035_t	307	108	0	0
Tfru07036_t	399	200	0	0
Tfru07037_t	711	512	0	0
Tfru07038_t	1143	944	2	0.188861
Tfru07039_t	750	551	57	9.2216
Tfru07040_t	705	506	14	2.46638
Tfru20425_t	828	629	0	0
Tfru03811_t	1779	1580	248	13.9919
Tfru03812_t	2508	2309	2	0.0772128
Tfru11506_t	621	422	0	0
Tfru11507_t	570	371	0	0
Tfru11508_t	1686	1487	1	0.0599477
Tfru30400_t	735	536	803	133.547
Tfru30401_t	3222	3023	126	3.71549
Tfru30402_t	2073	1874	128	6.08869
Tfru04022_t	1128	929	5	0.479775
Tfru04023_t	834	635	28	3.93068
Tfru21714_t	963	764	242	28.2361
Tfru21715_t	1656	1457	59	3.60974
Tfru04714_t	423	224	27	10.7448
Tfru04715_t	1197	998	115	10.2719
Tfru04716_t	345	146	0	0
Tfru04717_t	1386	1187	2	0.150197
Tfru10390_t	1050	851	0	0
Tfru06569_t	414	215	0	0
Tfru06570_t	576	377	0	0
Tfru06571_t	2784	2585	149	5.13818
Tfru06572_t	339	140	14	8.91422
Tfru24766_t	426	227	3	1.17809
Tfru24767_t	2802	2603	159	5.4451
Tfru24768_t	2121	1922	264	12.2443
Tfru24769_t	306	107	0	0
Tfru24770_t	1695	1496	217	12.9304
Tfru00021_t	1149	950	946	88.7668
Tfru22330_t	1935	1736	419	21.5153
Tfru02072_t	942	743	555	66.5867
Tfru11955_t	2322	2123	237	9.95134
Tfru11956_t	420	221	24	9.6806
Tfru11957_t	576	377	247	58.4035
Tfru11958_t	708	509	0	0
Tfru23852_t	369	170	242.208	127.006
Tfru02660_t	3954	3755	135	3.20484
Tfru03753_t	483	284	9	2.82493
Tfru03754_t	627	428	5.34427	1.11308
Tfru03755_t	642	443	0	0
Tfru06903_t	1848	1649	221.764	11.9882
Tfru06904_t	738	539	0	0
Tfru06641_t	414	215	0	0
Tfru06642_t	561	362	0	0
Tfru12656_t	366	167	0	0
Tfru12657_t	1785	1586	0	0
Tfru12658_t	2460	2261	177	6.9784
Tfru16122_t	732	533	0	0
Tfru16123_t	828	629	0	0
Tfru16124_t	543	344	72	18.6577
Tfru16125_t	456	257	25	8.67142
Tfru16126_t	405	206	0	0
Tfru16127_t	306	107	1	0.833104
Tfru16128_t	870	671	418	55.5312
Tfru16129_t	888	689	69	8.92715
Tfru16130_t	315	116	0	0
Tfru16131_t	1170	971	225	20.656
Tfru16132_t	1752	1553	55	3.157
Tfru13334_t	360	161	3	1.66103
Tfru24259_t	1101	902	124	12.2546
Tfru20089_t	1485	1286	160	11.0908
Tfru20090_t	3249	3050	1100	32.1496
Tfru20639_t	429	230	7	2.71302
Tfru20640_t	327	128	13	9.0535
Tfru17724_t	375	176	0	0
Tfru04214_t	5274	5075	45	0.790423
Tfru04215_t	639	440	1	0.202596
Tfru04216_t	537	338	0	0
Tfru04217_t	798	599	7	1.04173
Tfru09251_t	2112	1913	3	0.139794
Tfru09252_t	1911	1712	11	0.572759
Tfru09253_t	1479	1280	178	12.3963
Tfru23617_t	1662	1463	364	22.1789
Tfru23618_t	750	551	146	23.6202
Tfru23619_t	732	533	5	0.83623
Tfru23620_t	468	269	3	0.994151
Tfru23621_t	1527	1328	55	3.69188
Tfru00371_t	420	221	7	2.82351
Tfru00372_t	1227	1028	38	3.29514
Tfru00373_t	609	410	0	0
Tfru03076_t	897	698	0	0
Tfru03077_t	822	623	0	0
Tfru05192_t	531	332	23	6.17551
Tfru05193_t	453	254	20	7.01907
Tfru05194_t	1512	1313	151	10.2517
Tfru05195_t	918	719	124	15.3736
Tfru05196_t	339	140	0	0
Tfru05197_t	528	329	0	0
Tfru05198_t	735	536	0	0
Tfru05199_t	336	137	0	0
Tfru20538_t	321	122	43	31.419
Tfru20539_t	327	128	0	0
Tfru20540_t	594	395	114	25.7271
Tfru27414_t	2253	2054	334	14.4954
Tfru04677_t	4041	3842	441	10.2321
Tfru04678_t	777	578	41	6.32323
Tfru13487_t	366	167	0	0
Tfru13488_t	372	173	0	0
Tfru13489_t	345	146	0	0
Tfru20602_t	322	123	0	0
Tfru06804_t	702	503	0	0
Tfru25408_t	344	145	0	0
Tfru31104_t	399	200	3	1.33713
Tfru31105_t	411	212	67	28.1723
Tfru02846_t	327	128	0	0
Tfru02847_t	390	191	27	12.6012
Tfru02848_t	552	353	27	6.81824
Tfru24280_t	717	518	169	29.0831
Tfru20020_t	381	182	3	1.46938
Tfru22957_t	2433	2234	137	5.46664
Tfru22958_t	984	785	183	20.7809
Tfru22959_t	318	119	0	0
Tfru22960_t	1005	806	149	16.4791
Tfru22961_t	1203	1004	4	0.355148
Tfru26366_t	378	179	0	0
Tfru26367_t	1845	1646	333	18.0342
Tfru26368_t	558	359	3	0.744921
Tfru26369_t	1164	965	38	3.51026
Tfru26370_t	582	383	0	0
Tfru26371_t	2064	1865	188	8.98591
Tfru02216_t	1758	1559	413	23.615
Tfru02217_t	381	182	0	0
Tfru17727_t	1124	925	19.2864	1.85863
Tfru17728_t	312	113	0	0
Tfru17729_t	1230	1031	461	39.8589
Tfru17730_t	1371	1172	1	0.0760599
Tfru17731_t	1644	1445	0	0
Tfru17732_t	1047	848	0	0
Tfru17733_t	1236	1037	70	6.01731
Tfru17734_t	315	116	0	0
Tfru17735_t	696	497	0	0
Tfru17736_t	402	203	0	0
Tfru17737_t	1293	1094	0	0
Tfru17738_t	1317	1118	0	0
Tfru17739_t	1338	1139	204	15.9658
Tfru24299_t	600	401	0	0
Tfru24300_t	1443	1244	11	0.788235
Tfru24301_t	1212	1013	149	13.1117
Tfru24302_t	399	200	24	10.6971
Tfru24303_t	2958	2759	433.967	14.0213
Tfru24304_t	1227	1028	405	35.1192
Tfru02157_t	627	428	239	49.778
Tfru02158_t	1656	1457	45	2.75319
Tfru02159_t	321	122	0	0
Tfru02160_t	2361	2162	32	1.3194
Tfru25800_t	1125	926	2	0.192532
Tfru25801_t	993	794	0	0
Tfru22190_t	2808	2609	318	10.8652
Tfru22191_t	792	593	163	24.5028
Tfru22192_t	1881	1682	91.1948	4.83312
Tfru22193_t	1149	950	0	0
Tfru22194_t	2436	2237	783	31.2018
Tfru22195_t	411	212	77	32.3771
Tfru22196_t	1101	902	0	0
Tfru22197_t	333	134	0	0
Tfru22934_t	1128	929	87	8.34808
Tfru01925_t	378	179	0	0
Tfru01926_t	1020	821	65	7.05754
Tfru01927_t	426	227	0	0
Tfru01928_t	1107	908	368	36.1281
Tfru01929_t	1197	998	377.672	33.734
Tfru01930_t	639	440	1718.71	348.203
Tfru16072_t	957	758	4	0.470407
Tfru17085_t	504	305	0	0
Tfru17086_t	411	212	317	133.293
Tfru17087_t	453	254	0	0
Tfru17088_t	2286	2087	338	14.437
Tfru11829_t	690	491	38	6.89899
Tfru11830_t	1290	1091	11.329	0.925658
Tfru11831_t	2970	2771	337.789	10.8666
Tfru11832_t	876	677	2	0.263345
Tfru11833_t	570	371	0	0
Tfru11834_t	465	266	47.015	15.7557
Tfru11835_t	591	392	193	43.8889
Tfru11836_t	1419	1220	34	2.48429
Tfru11837_t	2892	2693	29	0.959942
Tfru11838_t	366	167	0	0
Tfru11839_t	1245	1046	3	0.255666
Tfru11840_t	4149	3950	421	9.50098
Tfru11841_t	489	290	0	0
Tfru11842_t	600	401	0	0
Tfru25814_t	3087	2888	160	4.93862
Tfru25815_t	2490	2291	171	6.65356
Tfru25816_t	987	788	44.2228	5.00269
Tfru25817_t	744	545	2	0.327127
Tfru27282_t	1182	983	169	15.3256
Tfru28855_t	735	536	14	2.32834
Tfru28856_t	3942	3743	1	0.0238157
Tfru28857_t	375	176	0	0
Tfru28858_t	1554	1355	1	0.0657876
Tfru28859_t	1524	1325	158	10.6298
Tfru28860_t	447	248	0	0
Tfru28861_t	849	650	0	0
Tfru21643_t	3117	2918	302	9.22582
Tfru21644_t	501	302	145	42.8
Tfru21645_t	6075	5876	986	14.9582
Tfru21646_t	1881	1682	6	0.317986
Tfru21647_t	423	224	0	0
Tfru21648_t	1482	1283	1	0.0694795
Tfru21649_t	1650	1451	0	0
Tfru21650_t	951	752	177	20.9816
Tfru21651_t	837	638	0	0
Tfru21652_t	672	473	1	0.188461
Tfru21653_t	1221	1022	196	17.0958
Tfru21654_t	2613	2414	46	1.69865
Tfru21655_t	1656	1457	29.9304	1.8312
Tfru15900_t	510	311	37	10.6053
Tfru15901_t	348	149	0	0
Tfru15902_t	1185	986	0	0
Tfru15903_t	711	512	0	0
Tfru15904_t	1662	1463	1	0.0609311
Tfru15905_t	1878	1679	32	1.69896
Tfru23556_t	507	308	3	0.868268
Tfru23557_t	1554	1355	21	1.38154
Tfru23558_t	1953	1754	9	0.4574
Tfru23559_t	507	308	0	0
Tfru23560_t	531	332	1	0.2685
Tfru23561_t	588	389	0	0
Tfru23562_t	1965	1766	0	0
Tfru23563_t	498	299	254	75.7261
Tfru23564_t	1395	1196	0	0
Tfru23565_t	324	125	0	0
Tfru23566_t	864	665	0	0
Tfru23567_t	1467	1268	27	1.89814
Tfru23568_t	378	179	0	0
Tfru23569_t	1473	1274	0	0
Tfru16291_t	526	327	0	0
Tfru16292_t	690	491	0	0
Tfru16293_t	315	116	0	0
Tfru16294_t	525	326	36.3119	9.92921
Tfru16295_t	309	110	0	0
Tfru16296_t	543	344	0	0
Tfru16297_t	831	632	1	0.141048
Tfru16298_t	1182	983	0	0
Tfru16299_t	918	719	1116	138.363
Tfru16300_t	1374	1175	237	17.9802
Tfru16301_t	459	260	95	32.5712
Tfru16302_t	564	365	28	6.8383
Tfru16303_t	1701	1502	107	6.35034
Tfru16304_t	342	143	0	0
Tfru16305_t	891	692	1	0.128818
Tfru16306_t	363	164	9	4.89195
Tfru16307_t	408	209	0	0
Tfru16308_t	678	479	11	2.04711
Tfru16309_t	1197	998	32	2.85827
Tfru16310_t	1344	1145	190.85	14.8583
Tfru16311_t	468	269	7.1205	2.35962
Tfru26340_t	420	221	0	0
Tfru26341_t	471	272	0	0
Tfru26342_t	411	212	0	0
Tfru26343_t	2490	2291	5	0.194549
Tfru26344_t	969	770	40	4.63076
Tfru26345_t	591	392	9	2.04663
Tfru26346_t	753	554	0	0
Tfru08590_t	1458	1259	104	7.36361
Tfru08591_t	600	401	0	0
Tfru08592_t	1302	1103	35.1956	2.84444
Tfru08593_t	1863	1664	0	0
Tfru20374_t	312	113	5	3.94434
Tfru20375_t	456	257	36	12.4868
Tfru20376_t	504	305	0	0
Tfru20377_t	522	323	22	6.0716
Tfru20378_t	1023	824	0	0
Tfru20379_t	537	338	37	9.75817
Tfru20380_t	306	107	24	19.9945
Tfru20381_t	336	137	14	9.10942
Tfru20382_t	1176	977	134	12.2263
Tfru20383_t	474	275	4.54195	1.47229
Tfru11910_t	375	176	8.20767	4.1571
Tfru11911_t	2289	2090	687.106	29.3063
Tfru11912_t	558	359	0	0
Tfru11913_t	651	452	0	0
Tfru13913_t	700	501	2.45805	0.437357
Tfru13914_t	1257	1058	24	2.02213
Tfru13915_t	336	137	0	0
Tfru13916_t	2337	2138	0	0
Tfru13917_t	2370	2171	0	0
Tfru13918_t	2865	2666	0	0
Tfru13919_t	486	287	0	0
Tfru13920_t	2502	2303	121	4.68354
Tfru13921_t	1467	1268	6	0.421808
Tfru13922_t	2139	1940	0	0
Tfru13923_t	375	176	0	0
Tfru13924_t	2274	2075	100	4.29601
Tfru13925_t	897	698	928	118.516
Tfru13926_t	414	215	4	1.65846
Tfru13927_t	1161	962	168	15.5674
Tfru13928_t	765	566	5	0.787475
Tfru13929_t	1449	1250	0	0
Tfru13930_t	477	278	8	2.56524
Tfru13931_t	1023	824	16	1.73092
Tfru13932_t	1296	1097	130	10.5638
Tfru13933_t	1200	1001	36	3.20591
Tfru13934_t	3678	3479	27	0.691819
Tfru13935_t	852	653	137.639	18.7894
Tfru13936_t	498	299	0	0
Tfru13937_t	372	173	3	1.54582
Tfru13938_t	564	365	63	15.3862
Tfru13939_t	1764	1565	861	49.0424
Tfru13940_t	2328	2129	21	0.879279
Tfru13941_t	1602	1403	966	61.3766
Tfru13942_t	1818	1619	372	20.4823
Tfru13943_t	357	158	0	0
Tfru13944_t	1089	890	631	63.2008
Tfru13945_t	546	347	0	0
Tfru23507_t	567	368	12	2.90681
Tfru23508_t	627	428	9	1.87448
Tfru23509_t	879	680	1106	144.987
Tfru23510_t	2883	2684	123	4.08513
Tfru03794_t	408	209	3.08468	1.31567
Tfru03795_t	2058	1859	216	10.3576
Tfru03796_t	2520	2321	289.916	11.1347
Tfru03797_t	2352	2153	80	3.3123
Tfru03798_t	1452	1253	61	4.33972
Tfru08605_t	984	785	142	16.1251
Tfru08606_t	852	653	134	18.2926
Tfru08607_t	522	323	8	2.20786
Tfru08608_t	300	101	0	0
Tfru08609_t	375	176	3	1.51947
Tfru08610_t	597	398	98	21.9496
Tfru08611_t	504	305	0	0
Tfru08612_t	1404	1205	19.1879	1.41946
Tfru08613_t	729	530	97	16.3147
Tfru06088_t	1119	920	0	0
Tfru06089_t	1350	1151	33.9353	2.62821
Tfru06090_t	486	287	39.1547	12.1614
Tfru06091_t	444	245	1	0.363846
Tfru06092_t	348	149	2	1.19654
Tfru06093_t	1998	1799	168.227	8.33582
Tfru06094_t	447	248	0	0
Tfru06095_t	1296	1097	148.748	12.0872
Tfru06096_t	1056	857	0	0
Tfru23840_t	1242	1043	0	0
Tfru00924_t	876	677	0	0
Tfru11986_t	1023	824	16	1.73092
Tfru11987_t	678	479	10	1.86101
Tfru11988_t	747	548	4	0.650673
Tfru09133_t	564	365	1	0.244225
Tfru09134_t	423	224	0	0
Tfru16429_t	1209	1010	252	22.2414
Tfru16430_t	371	172	34	17.6211
Tfru19601_t	435	236	0	0
Tfru04938_t	2235	2036	255	11.1647
Tfru06422_t	801	602	0	0
Tfru17844_t	318	119	0	0
Tfru17845_t	1974	1775	66	3.31458
Tfru17846_t	369	170	0	0
Tfru17847_t	324	125	0	0
Tfru12117_t	528	329	0	0
Tfru01212_t	585	386	114	26.327
Tfru01213_t	789	590	126	19.0371
Tfru19141_t	312	113	62	48.9099
Tfru19142_t	993	794	238	26.7202
Tfru06835_t	384	185	0	0
Tfru25289_t	315	116	0	0
Tfru11325_t	363	164	0	0
Tfru11683_t	1245	1046	544	46.3607
Tfru07972_t	528	329	30	8.12846
Tfru07973_t	1740	1541	128	7.40441
Tfru07974_t	360	161	0	0
Tfru23515_t	531	332	117	31.4146
Tfru23516_t	345	146	0	0
Tfru23517_t	1245	1046	146	12.4424
Tfru24276_t	382	183	0	0
Tfru05800_t	378	179	0	0
Tfru08671_t	696	497	7	1.25552
Tfru15500_t	645	446	1717	343.177
Tfru14407_t	522	323	104	28.7021
Tfru24269_t	363	164	0	0
Tfru08586_t	300	101	0	0
Tfru19252_t	1857	1658	354	19.0328
Tfru25333_t	345	146	108	65.9408
Tfru16764_t	399	200	41	18.2741
Tfru15894_t	540	341	0	0
Tfru06862_t	483	284	0	0
Tfru03904_t	609	410	26	5.65292
Tfru11676_t	324	125	0	0
Tfru04756_t	1035	836	167	17.8071
Tfru01936_t	672	473	138	26.0077
Tfru02114_t	372	173	0	0
Tfru30403_t	831	632	159	22.4266
Tfru30404_t	379	180	0	0
Tfru22374_t	513	314	0	0
Tfru23853_t	600	401	4	0.889199
Tfru23854_t	345	146	5	3.05281
Tfru23855_t	459	260	0	0
Tfru01912_t	387	188	0	0
Tfru27619_t	2058	1859	763	36.5871
Tfru04676_t	1065	866	0	0
Tfru14387_t	309	110	0	0
Tfru04560_t	768	569	47	7.36324
Tfru30204_t	771	572	12	1.87012
Tfru30205_t	780	581	30	4.60287
Tfru03756_t	5325	5126	213	3.70411
Tfru08140_t	342	143	0	0
Tfru13021_t	318	119	0	0
Tfru29477_t	1689	1490	40	2.39308
Tfru29478_t	855	656	15	2.03831
Tfru15843_t	357	158	0	0
Tfru15844_t	1074	875	12	1.22252
Tfru23256_t	342	143	0	0
Tfru24467_t	360	161	0	0
Tfru01683_t	453	254	0	0
Tfru09952_t	384	185	0	0
Tfru09953_t	591	392	16	3.63846
Tfru02872_t	471	272	0	0
Tfru24765_t	393	194	5	2.29748
Tfru09668_t	849	650	2	0.274284
Tfru11107_t	333	134	0	0
Tfru22355_t	585	386	0	0
Tfru09647_t	318	119	0	0
Tfru28166_t	393	194	0	0
Tfru01377_t	303	104	481	412.282
Tfru26739_t	539	340	17	4.45711
Tfru25554_t	453	254	0	0
Tfru19448_t	462	263	0	0
Tfru19449_t	723	524	0	0
Tfru24050_t	459	260	19	6.51424
Tfru16497_t	669	470	0	0
Tfru08049_t	309	110	0	0
Tfru26891_t	426	227	0	0
Tfru09071_t	495	296	0	0
Tfru09072_t	529	330	0	0
Tfru01233_t	528	329	112	30.3463
Tfru01234_t	966	767	162	18.8279
Tfru00646_t	11634	11435	0	0
Tfru00647_t	440	241	0	0
Tfru23210_t	1734	1535	182	10.5693
Tfru23211_t	843	644	130	17.9945
Tfru23212_t	924	725	160	19.6728
Tfru23213_t	2382	2183	132	5.39018
Tfru23214_t	5097	4898	1033	18.8003
Tfru23215_t	3717	3518	1	0.0253389
Tfru23216_t	1458	1259	15	1.06206
Tfru23217_t	1598	1399	104	6.62672
Tfru24544_t	1149	950	130	12.1984
Tfru24545_t	648	449	2	0.39707
Tfru24546_t	1185	986	988	89.323
Tfru24547_t	423	224	1	0.397956
Tfru24548_t	714	515	0	0
Tfru24549_t	1581	1382	158	10.1914
Tfru24550_t	1005	806	15	1.65897
Tfru24551_t	3531	3332	2066	55.2724
Tfru24552_t	990	791	2	0.225391
Tfru24553_t	954	755	3	0.354207
Tfru24554_t	582	383	624	145.234
Tfru24555_t	975	776	0	0
Tfru24556_t	1020	821	2059	223.561
Tfru24557_t	2241	2042	128	5.58776
Tfru24558_t	1137	938	1	0.0950343
Tfru24559_t	783	584	25	3.81602
Tfru24560_t	3129	2930	300	9.12718
Tfru24561_t	1266	1067	439	36.6761
Tfru24562_t	957	758	177	20.8155
Tfru24563_t	1524	1325	9	0.605494
Tfru24564_t	306	107	5	4.16552
Tfru24565_t	2016	1817	33	1.61898
Tfru24566_t	1302	1103	442	35.7215
Tfru24567_t	498	299	655	195.278
Tfru24568_t	1422	1223	717	52.2608
Tfru24569_t	969	770	234	27.09
Tfru24570_t	1272	1073	131	10.8832
Tfru24571_t	1812	1613	0	0
Tfru24572_t	1197	998	0	0
Tfru24573_t	939	740	0	0
Tfru24574_t	507	308	0	0
Tfru24575_t	1119	920	0	0
Tfru24576_t	909	710	0	0
Tfru24577_t	933	734	5	0.607235
Tfru24578_t	561	362	0	0
Tfru30438_t	358	159	0	0
Tfru30439_t	1209	1010	0	0
Tfru30440_t	1206	1007	0	0
Tfru30441_t	2265	2066	0	0
Tfru30442_t	3099	2900	18	0.553296
Tfru30443_t	450	251	797	283.053
Tfru30444_t	450	251	349.474	124.115
Tfru30445_t	987	788	87	9.84184
Tfru30446_t	1506	1307	754	51.4255
Tfru30447_t	2169	1970	19	0.859747
Tfru30448_t	1917	1718	0	0
Tfru30449_t	546	347	0	0
Tfru30450_t	600	401	4	0.889199
Tfru30451_t	384	185	2	0.963699
